(0.03972904787987662, 0.0008164115481980594, 0.0008389290810396008)
(89.54286361588312, 0.17869294237149802, 0.12113411626377513)
(2993.170652505328, 0.0019114593023914495, 0.002001554101752845)
(11.024657095318878, 0.0005620950020688298, 0.0005578371175083419)
(0.031542862601382504, 0.0010281288510969391, 0.0010651233425143132)
(88.371104221424, 0.13862957451024727, 0.11704247170411008)
(2990.7683773807726, 0.001695501894573681, 0.0017724712911331153)
(4.867857511081054, 0.00019787319734909659, 0.000198589051379372)
(0.025677188973189526, 0.0011470479532537312, 0.001184151123227721)
(87.92387084455957, 0.3998714549777702, 0.28321593714868243)
(2988.3147298711438, 0.002527468565858726, 0.0025469339066148677)
(3.071414641091551, 0.0001885761624134119, 0.00017900955104277472)
(0.03619804896321415, 0.0033672633815143294, 0.003139169832462471)
(89.18454195714412, 0.022755717351159888, 0.01742305336898653)
(3004.864747582997, 0.0035940750949521316, 0.0037647228205059946)
(26.584817046123042, 0.002851932178010941, 0.002867131335435147)
