2.987601781415607547e+03 9.996262053525875046e-01 1.470672227466897114e-04
2.987622213584276324e+03 9.998702198702567046e-01 1.470672227466897114e-04
2.987642645852487476e+03 9.996710062582522260e-01 1.470672227466897114e-04
2.987683510387039860e+03 9.998894278870101848e-01 1.470672227466897114e-04
2.987703942653388367e+03 9.996472421322080137e-01 1.470672227466897114e-04
2.987724375019271974e+03 9.994807307712413325e-01 1.470672227466897114e-04
2.987744807184681122e+03 9.990584321114598376e-01 1.470672227466897114e-04
2.987785671813653607e+03 9.999255378969384989e-01 1.470672227466897114e-04
2.987806104077200871e+03 1.000189943846498064e+00 1.470672227466897114e-04
2.987826536340289749e+03 1.000599300732231800e+00 1.470672227466897114e-04
2.987846968602912966e+03 1.001043351425306760e+00 1.470672227466897114e-04
2.987867400864597585e+03 1.000711186769400740e+00 1.470672227466897114e-04
2.987887833126289479e+03 1.000459646551245863e+00 1.470672227466897114e-04
2.987908265387050051e+03 1.000452510823139018e+00 1.470672227466897114e-04
2.987928697647337685e+03 1.000007278825609802e+00 1.470672227466897114e-04
2.987949129907166935e+03 1.000000547182770649e+00 1.470672227466897114e-04
2.987969562166064861e+03 9.997658094403681917e-01 1.470672227466897114e-04
2.987989994324954750e+03 9.996605611974466177e-01 1.470672227466897114e-04
2.988030858940423059e+03 1.000319640323461323e+00 1.470672227466897114e-04
2.988051291296986165e+03 1.000900261383421697e+00 1.470672227466897114e-04
2.988071723453555023e+03 1.000554504159793412e+00 1.470672227466897114e-04
2.988092155709193321e+03 1.000740668098524022e+00 1.470672227466897114e-04
2.988112588064359443e+03 1.000517226319811659e+00 1.470672227466897114e-04
2.988133020219065656e+03 1.000407946170465801e+00 1.470672227466897114e-04
2.988153452473306970e+03 1.000257855894816306e+00 1.470672227466897114e-04
2.988173884827076108e+03 1.000034156911981942e+00 1.470672227466897114e-04
2.988194316979919677e+03 1.000055852273807222e+00 1.470672227466897114e-04
2.988214749232298345e+03 9.998696635718499204e-01 1.470672227466897114e-04
2.988541665295808343e+03 9.999065819140822153e-01 1.470672227466897114e-04
2.988562097538873786e+03 1.000032135871168348e+00 1.470672227466897114e-04
2.988582529881001392e+03 9.999434377930278561e-01 1.470672227466897114e-04
2.988623394264337549e+03 1.000222974397561693e+00 1.470672227466897114e-04
2.988643826505067409e+03 1.000404266053996238e+00 1.470672227466897114e-04
2.988664258745338884e+03 1.000111132816927872e+00 1.470672227466897114e-04
2.988684691085145460e+03 9.999187572710342975e-01 1.470672227466897114e-04
2.988705123224019189e+03 1.000379892949130323e+00 1.470672227466897114e-04
2.988725555462886405e+03 1.000039883143363673e+00 1.470672227466897114e-04
2.988766419938299805e+03 1.000814515457276510e+00 1.470672227466897114e-04
2.988786852174845990e+03 1.000179205815881600e+00 1.470672227466897114e-04
2.988807284511392936e+03 1.000021637776524752e+00 1.470672227466897114e-04
2.988827716747000522e+03 1.000009558533225373e+00 1.470672227466897114e-04
2.988848148882148962e+03 1.000237657204505082e+00 1.470672227466897114e-04
2.988868581216833263e+03 1.000258211859311963e+00 1.470672227466897114e-04
2.988889013451043866e+03 1.000106525592213691e+00 1.470672227466897114e-04
2.988909445584795321e+03 1.000205336955841018e+00 1.470672227466897114e-04
2.988929877917616977e+03 9.998283093061892668e-01 1.470672227466897114e-04
2.988970742282319407e+03 9.997431517816932622e-01 1.470672227466897114e-04
2.989011606844229391e+03 1.000000000000000000e+00 1.470672227466897114e-04
2.989032038974721218e+03 9.995986109072486636e-01 1.470672227466897114e-04
2.989052471304283245e+03 1.000077013329579989e+00 1.470672227466897114e-04
2.989072903533837234e+03 1.000019415499104003e+00 1.470672227466897114e-04
2.989093335662466416e+03 9.999002924044670948e-01 1.470672227466897114e-04
2.989113767990165798e+03 1.000153478831128151e+00 1.470672227466897114e-04
2.989134200217857142e+03 9.999923214651560421e-01 1.470672227466897114e-04
2.989154632544625201e+03 9.999899977236950122e-01 1.470672227466897114e-04
2.989175064671391738e+03 9.997512173353225728e-01 1.470672227466897114e-04
2.989195496897220437e+03 9.998804289067960704e-01 1.470672227466897114e-04
2.989215929222591512e+03 9.998968840154912607e-01 1.470672227466897114e-04
2.989236361347029742e+03 9.999758588762753808e-01 1.470672227466897114e-04
2.989256793571461458e+03 9.998393389777555651e-01 1.470672227466897114e-04
2.989277225894969888e+03 9.998634344996646384e-01 1.470672227466897114e-04
2.989297658118477557e+03 1.000013093751518589e+00 1.470672227466897114e-04
2.989318090241045866e+03 1.000451167588230827e+00 1.470672227466897114e-04
2.989338522563157312e+03 9.997941750784701265e-01 1.470672227466897114e-04
2.989358954784336674e+03 9.999118122573459333e-01 1.470672227466897114e-04
2.989379386905507999e+03 9.998183921966535825e-01 1.470672227466897114e-04
2.989399819225756801e+03 1.000265702214642394e+00 1.470672227466897114e-04
2.989420251345538418e+03 9.999911414958448930e-01 1.470672227466897114e-04
2.989440683564847859e+03 9.999207513714336582e-01 1.470672227466897114e-04
2.989461115883699676e+03 9.998410072061164611e-01 1.470672227466897114e-04
2.989501980219531106e+03 1.000134709164457680e+00 1.470672227466897114e-04
2.989522412536520278e+03 1.000033092674024626e+00 1.470672227466897114e-04
2.989542844653507927e+03 9.999865160469765257e-01 1.470672227466897114e-04
2.989563276869092078e+03 9.998093169278734482e-01 1.470672227466897114e-04
2.989583709184684267e+03 9.998132120823747249e-01 1.470672227466897114e-04
2.989604141299809271e+03 9.998968743643806834e-01 1.470672227466897114e-04
2.989624573513996438e+03 1.000016854837288305e+00 1.470672227466897114e-04
2.989645005828191643e+03 9.999252837474550404e-01 1.470672227466897114e-04
2.989665438041454763e+03 1.000004540846685774e+00 1.470672227466897114e-04
2.989685870254244946e+03 1.000081128823595344e+00 1.470672227466897114e-04
2.989747166888904758e+03 1.000347897600931457e+00 1.470672227466897114e-04
2.989767599099373911e+03 1.000138672029332598e+00 1.470672227466897114e-04
2.989788031309377402e+03 9.997595577418565416e-01 1.470672227466897114e-04
2.989808463618908718e+03 9.998689431749822054e-01 1.470672227466897114e-04
2.989828895727980125e+03 9.998824300635243967e-01 1.470672227466897114e-04
2.989849327936579357e+03 9.999797277679364216e-01 1.470672227466897114e-04
2.989869760244255303e+03 9.999279486700283215e-01 1.470672227466897114e-04
2.989890192351464066e+03 9.998249814646200662e-01 1.470672227466897114e-04
2.989910624558207928e+03 1.000053190161165340e+00 1.470672227466897114e-04
2.989931056864479615e+03 9.995839712047522863e-01 1.470672227466897114e-04
2.989951488970291393e+03 9.999018733906676060e-01 1.470672227466897114e-04
2.989971921175630996e+03 9.999110563194347767e-01 1.470672227466897114e-04
2.989992353480047313e+03 9.999023453727035049e-01 1.470672227466897114e-04
2.990012785583996447e+03 9.999589570745943679e-01 1.470672227466897114e-04
2.990033217787480680e+03 9.998110604352592468e-01 1.470672227466897114e-04
2.990053649990491976e+03 9.999423450413200687e-01 1.470672227466897114e-04
2.990074082193044887e+03 1.000047436623203723e+00 1.470672227466897114e-04
2.990094514395124861e+03 9.999037431174850887e-01 1.470672227466897114e-04
2.990114946596280788e+03 1.000076219195281668e+00 1.470672227466897114e-04
2.990135378797436715e+03 1.000140252459419177e+00 1.470672227466897114e-04
2.990155810997661320e+03 9.998167373311978023e-01 1.470672227466897114e-04
2.990176243297413748e+03 1.000144184827787885e+00 1.470672227466897114e-04
2.990196675396706269e+03 9.997707235408894721e-01 1.470672227466897114e-04
2.990237539893423673e+03 9.999016478664012331e-01 1.470672227466897114e-04
2.990257971990853548e+03 1.000104291945560497e+00 1.470672227466897114e-04
2.990278404187818523e+03 9.998219420600288343e-01 1.470672227466897114e-04
2.990298836484311323e+03 9.999603803675981561e-01 1.470672227466897114e-04
2.990319268580344215e+03 9.999944938587298493e-01 1.470672227466897114e-04
2.990339700775904930e+03 9.997832590919910611e-01 1.470672227466897114e-04
2.990360133071008022e+03 9.999940350746215900e-01 1.470672227466897114e-04
2.990380565165178268e+03 9.999860696015386852e-01 1.470672227466897114e-04
2.990400997358883615e+03 1.000119153813575856e+00 1.470672227466897114e-04
2.990421429652116785e+03 9.999103966702211910e-01 1.470672227466897114e-04
2.990441861744890048e+03 9.998488979992952164e-01 1.470672227466897114e-04
2.990482726229034597e+03 9.998120363760000240e-01 1.470672227466897114e-04
2.990503158419945976e+03 9.999897627148545132e-01 1.470672227466897114e-04
2.990523590610850079e+03 1.000027943078178216e+00 1.470672227466897114e-04
2.990544022800830135e+03 9.999021055554380144e-01 1.470672227466897114e-04
2.990564454990344530e+03 9.997852023151325707e-01 1.470672227466897114e-04
2.990584887179385987e+03 9.999741169504176019e-01 1.470672227466897114e-04
2.990605319367969059e+03 1.000063008788567576e+00 1.470672227466897114e-04
2.990625751555620809e+03 1.000251674024537296e+00 1.470672227466897114e-04
2.990646183843266044e+03 9.998226568121019175e-01 1.470672227466897114e-04
2.990666615929985710e+03 9.998883911070985953e-01 1.470672227466897114e-04
2.990687048116240476e+03 1.000008843387350410e+00 1.470672227466897114e-04
2.990707480402023066e+03 9.999810442029533064e-01 1.470672227466897114e-04
2.990727912487345748e+03 1.000313735480250932e+00 1.470672227466897114e-04
2.990748344672203530e+03 1.000046326988228707e+00 1.470672227466897114e-04
2.990768776956123475e+03 1.000225366424690510e+00 1.470672227466897114e-04
2.990789209040049172e+03 9.998261034343757236e-01 1.470672227466897114e-04
2.990809641223044309e+03 9.998993062639847107e-01 1.470672227466897114e-04
2.990830073405566509e+03 1.000015848433427834e+00 1.470672227466897114e-04
2.990850505587630323e+03 9.999840605308659702e-01 1.470672227466897114e-04
2.990870937769228476e+03 1.000331244335000536e+00 1.470672227466897114e-04
2.990891369950353692e+03 1.000125792893912458e+00 1.470672227466897114e-04
2.990911802130554861e+03 9.996449730996285199e-01 1.470672227466897114e-04
2.990932234310756030e+03 9.996842522205741099e-01 1.470672227466897114e-04
2.990973098668822786e+03 1.000162430548462655e+00 1.470672227466897114e-04
2.990993530847161310e+03 9.999766439304100807e-01 1.470672227466897114e-04
2.991013963125027658e+03 1.000269391596298352e+00 1.470672227466897114e-04
2.991034395201968437e+03 1.000077475296083263e+00 1.470672227466897114e-04
2.991054827378909977e+03 1.000267880505777418e+00 1.470672227466897114e-04
2.991075259654913680e+03 9.999900151340678223e-01 1.470672227466897114e-04
2.991095691730923136e+03 9.999753978700891555e-01 1.470672227466897114e-04
2.991116123906002031e+03 9.999738650935455775e-01 1.470672227466897114e-04
2.991136556180608750e+03 1.000116960881763495e+00 1.470672227466897114e-04
2.991156988254755561e+03 1.000080157977985662e+00 1.470672227466897114e-04
2.991177420427971811e+03 9.999723676417202611e-01 1.470672227466897114e-04
2.991218284773465712e+03 9.999096956033751704e-01 1.470672227466897114e-04
2.991238716945750639e+03 1.000229301191807529e+00 1.470672227466897114e-04
2.991259149217097729e+03 9.999794282113034782e-01 1.470672227466897114e-04
2.991279581287984911e+03 9.997996900252832386e-01 1.470672227466897114e-04
2.991300013458407193e+03 1.000369402958580345e+00 1.470672227466897114e-04
2.991320445727891638e+03 1.000071783772390699e+00 1.470672227466897114e-04
2.991340877897382597e+03 1.000239302145044196e+00 1.470672227466897114e-04
2.991361309965941473e+03 9.999475816927774208e-01 1.470672227466897114e-04
2.991402174402122910e+03 1.000030190065639868e+00 1.470672227466897114e-04
2.991422606569285563e+03 1.000039496333405165e+00 1.470672227466897114e-04
2.991463470902206609e+03 9.999952522103818797e-01 1.470672227466897114e-04
2.991483903167507378e+03 1.000061417938313157e+00 1.470672227466897114e-04
2.991524767397168034e+03 9.999738950691374750e-01 1.470672227466897114e-04
2.991545199561536720e+03 9.998736371940268874e-01 1.470672227466897114e-04
2.991565631724966806e+03 9.998102979947850466e-01 1.470672227466897114e-04
2.991586063887938508e+03 9.999642540432082116e-01 1.470672227466897114e-04
2.991606496050444548e+03 1.000055700641628853e+00 1.470672227466897114e-04
2.991626928212477651e+03 1.000115444420553112e+00 1.470672227466897114e-04
2.991647360273585946e+03 1.000136965415807211e+00 1.470672227466897114e-04
2.991667792534688488e+03 9.998626283413662996e-01 1.470672227466897114e-04
2.991688224694866221e+03 9.999925413621734149e-01 1.470672227466897114e-04
2.991708656854578294e+03 1.000187810968967916e+00 1.470672227466897114e-04
2.991729089013824705e+03 1.000171232661934306e+00 1.470672227466897114e-04
2.991749521172598179e+03 1.000195861116860652e+00 1.470672227466897114e-04
2.991810817646139185e+03 1.000106116780075993e+00 1.470672227466897114e-04
2.991851682058571896e+03 1.000041463889537408e+00 1.470672227466897114e-04
2.991872114114557917e+03 1.000137316844829316e+00 1.470672227466897114e-04
2.991892546269613376e+03 1.000261512449293511e+00 1.470672227466897114e-04
2.991912978524196660e+03 1.000097599867591391e+00 1.470672227466897114e-04
2.991953842731512850e+03 1.000100856145705652e+00 1.470672227466897114e-04
2.991974274984699150e+03 1.000003714642160979e+00 1.470672227466897114e-04
2.991994707037425542e+03 1.000006894181494577e+00 1.470672227466897114e-04
2.992015139189221372e+03 1.000245968287521325e+00 1.470672227466897114e-04
2.992035571440545027e+03 9.998244247654857197e-01 1.470672227466897114e-04
2.992056003491408774e+03 9.999776396508187615e-01 1.470672227466897114e-04
2.992076435641807620e+03 1.000053662347825778e+00 1.470672227466897114e-04
2.992096867891734291e+03 1.000094062843330800e+00 1.470672227466897114e-04
2.992117299941201054e+03 9.999478168638445963e-01 1.470672227466897114e-04
2.992137732090202917e+03 1.000164741419083736e+00 1.470672227466897114e-04
2.992158164338266943e+03 9.999046035255056974e-01 1.470672227466897114e-04
2.992178596486337483e+03 9.999695055227522111e-01 1.470672227466897114e-04
2.992199028533475939e+03 1.000344492387832407e+00 1.470672227466897114e-04
2.992219460780142981e+03 9.997738321142853879e-01 1.470672227466897114e-04
2.992239892926350876e+03 1.000359099977397692e+00 1.470672227466897114e-04
2.992260324972092349e+03 1.000242901357440539e+00 1.470672227466897114e-04
2.992280757217362407e+03 1.000317983350232254e+00 1.470672227466897114e-04
2.992301189362173318e+03 1.000095762585826664e+00 1.470672227466897114e-04
2.992321621406052145e+03 1.000139668978226481e+00 1.470672227466897114e-04
2.992342053649925219e+03 9.999359474200768538e-01 1.470672227466897114e-04
2.992362485792873485e+03 9.999598471137269851e-01 1.470672227466897114e-04
2.992403350077831419e+03 1.000187515812558825e+00 1.470672227466897114e-04
