(0.039782409731046055, 0.000581819867278191, 0.0006804004424147622)
(89.49750698694825, 0.1401442238583428, 0.09973019400021599)
(2993.173836085299, 0.0010839849210242392, 0.001442258212591696)
(11.023561272163064, 0.0005774939281515401, 0.00038807325413259264)
(0.030000461420526245, 0.0008834956626002713, 0.0007611680489765203)
(88.46456954106003, 0.1283513288791056, 0.11589954059144247)
(2990.7690178662124, 0.0014183623902681575, 0.0014287673511717003)
(4.867682193873938, 0.00014497728413775945, 0.00013373942890826385)
(0.025212592805336647, 0.0010293241318152513, 0.0010156801230056661)
(87.859957057066, 0.18511446976800983, 0.17271775522794997)
(2988.315627802612, 0.001634401649425854, 0.0015333866772380134)
(3.0713668384073642, 0.0001079226723881277, 0.00011553077898884823)
(0.037267824738530825, 0.0006095307893824245, 0.0008053299637850453)
(89.17550045743478, 0.009300456048919159, 0.008192579607609218)
(3004.8663289166348, 0.00443597030653109, 0.00391509082282937)
(26.584759281711758, 0.002724840564152231, 0.002522896375339201)
