-0.0827345115  1.00010329 0.99998503
-0.0813366244  1.00000087 0.99998503
-0.0809681346  1.00017773 0.99998503
-0.0806862464  1.00030618 0.99998503
-0.0804314598  1.00002989 0.99998503
-0.0801451372  0.99978827 0.99998503
-0.0789832409  0.99998347 0.99998503
-0.0783839402  0.99981647 0.99998503
-0.0781248982  0.99983600 0.99998503
-0.0766436587  1.00002196 0.99998503
-0.0763394193  0.99973195 0.99998503
-0.0760823471  0.99986781 0.99998503
-0.0758126748  0.99996649 0.99998503
-0.0746842972  1.00028366 0.99998503
-0.0740341080  0.99988189 0.99998503
-0.0737792856  0.99971962 0.99998503
-0.0734928653  1.00024968 0.99998503
-0.0723309592  1.00005740 0.99998503
-0.0719978016  0.99989827 0.99998503
-0.0717317791  1.00025278 0.99998503
-0.0714726785  1.00001571 0.99998503
-0.0699914227  0.99990618 0.99998503
-0.0696872386  1.00018151 0.99998503
-0.0694301827  1.00011076 0.99998503
-0.0691604648  1.00007609 0.99998503
-0.0680319342  1.00015212 0.99998503
-0.0676636364  1.00024756 0.99998503
-0.0673819046  1.00009816 0.99998503
-0.0671271147  1.00008920 0.99998503
-0.0668406619  0.99975255 0.99998503
-0.0653455981  1.00017818 0.99998503
-0.0650795821  1.00002195 0.99998503
-0.0648205238  1.00012841 0.99998503
-0.0633391215  0.99982875 0.99998503
-0.0630350547  0.99999357 0.99998503
-0.0627780183  1.00041945 0.99998503
-0.0625082223  1.00016762 0.99998503
-0.0610114362  1.00003240 0.99998503
-0.0607297369  1.00020244 0.99998503
-0.0604749405  1.00001356 0.99998503
-0.0601884226  0.99975226 0.99998503
-0.0590263048  1.00003289 0.99998503
-0.0586933914  1.00009656 0.99998503
-0.0584274503  0.99989859 0.99998503
-0.0581683041  1.00001439 0.99998503
-0.0566868529  1.00002756 0.99998503
-0.0563828707  0.99999479 0.99998503
-0.0561258539  0.99996971 0.99998503
-0.0558560448  0.99986193 0.99998503
-0.0547272147  0.99960944 0.99998503
-0.0543592002  0.99986518 0.99998503
-0.0540775985  0.99999479 0.99998503
-0.0538228021  0.99996442 0.99998503
-0.0535361507  1.00007773 0.99998503
-0.0523740264  1.00020550 0.99998503
-0.0520411879  0.99998033 0.99998503
-0.0517752565  0.99990361 0.99998503
-0.0515161462  0.99985913 0.99998503
-0.0500346169  0.99957762 0.99998503
-0.0497306868  0.99989960 0.99998503
-0.0494736894  0.99990165 0.99998503
-0.0492038348  1.00006211 0.99998503
-0.0480748517  1.00024261 0.99998503
-0.0477069348  0.99990484 0.99998503
-0.0474253950  0.99988743 0.99998503
-0.0471705954  1.00005299 0.99998503
-0.0468839472  1.00005961 0.99998503
-0.0457217123  1.00000691 0.99998503
-0.0453889811  0.99998058 0.99998503
-0.0451230921  1.00020765 0.99998503
-0.0448639590  0.99988511 0.99998503
-0.0430785028  1.00017135 0.99998503
-0.0428215250  0.99972237 0.99998503
-0.0425515923  0.99987531 0.99998503
-0.0414224593  0.99998645 0.99998503
-0.0410547346  1.00020405 0.99998503
-0.0407732274  0.99989571 0.99998503
-0.0405184212  0.99989334 0.99998503
-0.0402316754  1.00026828 0.99998503
-0.0390693688  1.00016672 0.99998503
-0.0387368102  1.00002459 0.99998503
-0.0384709603  0.99999786 0.99998503
-0.0382117392  1.00002604 0.99998503
-0.0367300439  1.00016616 0.99998503
-0.0364263189  0.99963997 0.99998503
-0.0361693606  1.00005083 0.99998503
-0.0358994148  0.99995670 0.99998503
-0.0347701321  0.99992488 0.99998503
-0.0344025018  1.00024463 0.99998503
-0.0341210890  0.99979656 0.99998503
-0.0338662828  0.99967398 0.99998503
-0.0324170904  1.00006284 0.99998503
-0.0320845742  0.99989744 0.99998503
-0.0318187666  1.00004007 0.99998503
-0.0315595487  1.00018136 0.99998503
-0.0300777753  1.00027726 0.99998503
-0.0297741024  0.99978336 0.99998503
-0.0295171636  0.99973871 0.99998503
-0.0281177724  1.00039879 0.99998503
-0.0277502364  1.00018214 0.99998503
-0.0274688888  1.00017172 0.99998503
-0.0272140761  0.99987766 0.99998503
-0.0269272293  1.00006489 0.99998503
-0.0257647795  0.99972907 0.99998503
-0.0254323674  0.99981517 0.99998503
-0.0251666021  0.99964875 0.99998503
-0.0234255067  1.00034277 0.99998503
-0.0231219543  1.00026479 0.99998503
-0.0228649992  1.00016308 0.99998503
-0.0225949623  0.99975284 0.99998503
-0.0214653800  1.00013143 0.99998503
-0.0210980362  0.99994654 0.99998503
-0.0208167178  0.99991501 0.99998503
-0.0202749575  0.99985040 0.99998503
-0.0191124360  1.00017365 0.99998503
-0.0187801639  1.00026478 0.99998503
-0.0185144703  1.00011142 0.99998503
-0.0182551743  1.00006412 0.99998503
-0.0167732381  0.99986895 0.99998503
-0.0164697703  1.00011624 0.99998503
-0.0148130203  1.00025628 0.99998503
-0.0144458034  1.00023591 0.99998503
-0.0141645795  1.00002842 0.99998503
-0.0139097635  1.00003124 0.99998503
-0.0136227214  1.00005125 0.99998503
-0.0124601251  0.99995937 0.99998503
-0.0121279605  1.00007811 0.99998503
-0.0116029839  1.00017731 0.99997851
-0.0101209695  0.99979592 0.99987743
-0.0098175538  0.99985363 0.99985265
-0.0095606704  0.99961209 0.99983079
-0.0081606931  0.99958284 0.99970183
-0.0077935381  0.99974350 0.99966557
-0.0075123792  0.99970818 0.99963894
-0.0072575568  0.99934813 0.99961255
-0.0069705147  0.99979408 0.99958379
-0.0058078467  0.99937880 0.99946357
-0.0054757570  0.99910419 0.99942816
-0.0052101121  0.99951565 0.99940134
-0.0049507967  0.99941950 0.99937274
-0.0034687041  0.99948407 0.99928582
-0.0031654024  0.99911591 0.99927669
-0.0029085060  0.99922916 0.99926991
-0.0026383290  0.99913725 0.99926362
-0.0015083040  0.99930828 0.99924518
-0.0011413379  0.99910075 0.99924155
-0.0008602409  0.99929782 0.99923948
-0.0006053859  0.99916561 0.99923812
-0.0003182428  0.99928934 0.99923716
0.0008444935  0.99924041 0.99923938
