0.0001297860 0.0001820456 3537.0000000000 -0.0009844478
0.0005587158 0.0001824218 3551.6368970859 -0.0009388935
0.0007304302 0.0001835468 3595.5763778505 -0.0008021408
0.0008983031 0.0001847868 3644.3209771672 -0.0006504332
0.0013272268 0.0001861002 3696.3131448764 -0.0004886182
0.0014989325 0.0001876400 3757.7330089865 -0.0002974614
0.0016668204 0.0001886001 3796.2825295397 -0.0001774839
0.0020957415 0.0001895260 3833.6484144891 -0.0000611902
0.0022674390 0.0001901215 3857.7784580836 0.0000139096
0.0024353412 0.0001903038 3865.1812566858 0.0000369493
0.0028642529 0.0001902622 3863.4892761906 0.0000316834
0.0030359488 0.0001899701 3851.6361957193 -0.0000052069
0.0032038548 0.0001898806 3848.0079104494 -0.0000164992
0.0038044512 0.0001899441 3850.5838534318 -0.0000084821
0.0039723718 0.0001899231 3849.7313807487 -0.0000111353
0.0044012748 0.0001902720 3863.8898541100 0.0000329301
0.0045729572 0.0001904253 3870.1174378257 0.0000523122
0.0047408926 0.0001905988 3877.1746969723 0.0000742765
0.0051697858 0.0001909854 3892.9184334320 0.0001232756
0.0053414675 0.0001910860 3897.0194768587 0.0001360393
0.0055094062 0.0001910185 3894.2660159202 0.0001274697
0.0059382934 0.0001908472 3887.2855672441 0.0001057445
0.0061099698 0.0001906659 3879.9041774407 0.0000827714
0.0062779232 0.0001904621 3871.6145354064 0.0000569716
0.0067068082 0.0001902546 3863.1815829262 0.0000307258
0.0068784797 0.0001904718 3872.0059478672 0.0000581898
0.0070464440 0.0001905534 3875.3253772216 0.0000685208
0.0074753192 0.0001904925 3872.8485139482 0.0000608121
0.0076469858 0.0001906161 3877.8757704262 0.0000764584
0.0078149572 0.0001906879 3880.8008914145 0.0000855623
0.0082438268 0.0001905760 3876.2448154390 0.0000713824
0.0084154922 0.0001904002 3869.0987246882 0.0000491417
0.0085834746 0.0001903556 3867.2832034036 0.0000434912
0.0090123415 0.0001902163 3861.6286139304 0.0000258925
0.0091839983 0.0001900664 3855.5412555813 0.0000069468
0.0093519953 0.0001901516 3858.9987288532 0.0000177075
0.0097808525 0.0001902220 3861.8582713196 0.0000266072
0.0099525044 0.0001902568 3863.2704497896 0.0000310023
0.0101205086 0.0001902743 3863.9830942502 0.0000332203
0.0105493676 0.0001902596 3863.3843809598 0.0000313569
0.0107210105 0.0001901368 3858.3980893755 0.0000158381
0.0108890256 0.0001900148 3853.4504485756 0.0000004396
0.0113178748 0.0001897766 3843.7962484278 -0.0000296071
0.0114895204 0.0001896598 3839.0648213776 -0.0000443327
0.0120863862 0.0001895172 3833.2934440841 -0.0000622950
0.0122580231 0.0001895317 3833.8798174877 -0.0000604700
0.0128549009 0.0001897464 3842.5723487968 -0.0000334163
0.0130265292 0.0001899088 3849.1509976180 -0.0000129416
0.0131945766 0.0001902496 3862.9796233978 0.0000300972
0.0136234085 0.0001904346 3870.4938703338 0.0000534838
0.0137950390 0.0001902737 3863.9564540697 0.0000331374
0.0139630970 0.0001903063 3865.2808676349 0.0000372594
0.0143919195 0.0001900617 3855.3529877453 0.0000063609
0.0145635414 0.0001898346 3846.1435234356 -0.0000223017
0.0147316140 0.0001896542 3838.8378210934 -0.0000450392
0.0151604346 0.0001894090 3828.9182731972 -0.0000759118
