-0.2489381714 1.000068255 1.97388858e-05
-0.247879694 1.000136555 1.97388858e-05
-0.2468212165 0.999978725 1.97388858e-05
-0.2457627391 0.99996474 1.97388858e-05
-0.2447042617 1.00000858 1.97388858e-05
-0.2436457842 0.99992563 1.97388858e-05
-0.2415288294 1.000235877 1.97388858e-05
-0.240470352 1.000002155 1.97388858e-05
-0.2394118745 1.000105635 1.97388858e-05
-0.2383533971 0.999869715 1.97388858e-05
-0.2372949197 1.000224875 1.97388858e-05
-0.2362364423 1.000073468 1.97388858e-05
-0.2341194874 0.99976482 1.97388858e-05
-0.23306101 1.00019535 1.97388858e-05
-0.2320025325 1.00003136 1.97388858e-05
-0.2309440551 0.9999934 1.97388858e-05
-0.2298855777 1.000209525 1.97388858e-05
-0.2288271003 0.99986388 1.97388858e-05
-0.2267101454 0.99993367 1.97388858e-05
-0.225651668 0.9999633 1.97388858e-05
-0.2245931905 1.00004478 1.97388858e-05
-0.2235347131 0.999995825 1.97388858e-05
-0.2224762357 1.00047328 1.97388858e-05
-0.2214177583 1.000017487 1.97388858e-05
-0.2203592808 0.99988238 1.97388858e-05
-0.2193008034 1.00007103 1.97388858e-05
-0.2171838485 0.9999713333 1.97388858e-05
-0.2161253711 1.00006312 1.97388858e-05
-0.2150668937 0.999775745 1.97388858e-05
-0.2140084163 1.000097333 1.97388858e-05
-0.2129499388 1.0000131 1.97388858e-05
-0.2118914614 1.000097275 1.97388858e-05
-0.210832984 1.00009003 1.97388858e-05
-0.2097745066 1.00010918 1.97388858e-05
-0.2087160291 1.00007173 1.97388858e-05
-0.2076575517 0.99987021 1.97388858e-05
-0.2065990743 0.9999412 1.97388858e-05
-0.2055405968 0.99993035 1.97388858e-05
-0.2044821194 0.9999811725 1.97388858e-05
-0.203423642 1.00007368 1.97388858e-05
-0.2023651646 0.9999654733 1.97388858e-05
-0.2013066871 0.999912095 1.97388858e-05
-0.2002482097 1.00042038 1.97388858e-05
-0.1991897323 0.99998388 1.97388858e-05
-0.1981312548 1.00007372 1.97388858e-05
-0.1970727774 0.999969315 1.97388858e-05
-0.1949558226 1.000034103 1.97388858e-05
-0.1938973451 0.99998888 1.97388858e-05
-0.1928388677 0.99989095 1.97388858e-05
-0.1917803903 1.000230465 1.97388858e-05
-0.1907219128 1.00015289 1.97388858e-05
-0.1896634354 1.00009127 1.97388858e-05
-0.1875464806 0.9999527667 1.97388858e-05
-0.1864880031 0.9999564 1.97388858e-05
-0.1854295257 1.000148325 1.97388858e-05
-0.1843710483 1.0000313 1.97388858e-05
-0.1833125709 1.00004461 1.97388858e-05
-0.1822540934 1.000098967 1.97388858e-05
-0.1801371386 0.9998059133 1.97388858e-05
-0.1790786611 1.00006326 1.97388858e-05
-0.1780201837 0.999894815 1.97388858e-05
-0.1769617063 0.99998857 1.97388858e-05
-0.1759032289 1.00011063 1.97388858e-05
-0.1748447514 1.0000501 1.97388858e-05
-0.1727277966 0.999943625 1.97388858e-05
-0.1716693191 1.00001101 1.97388858e-05
-0.1706108417 1.00005028 1.97388858e-05
-0.1695523643 1.0000713 1.97388858e-05
-0.1684938869 0.99971199 1.97388858e-05
-0.1674354094 0.9999041633 1.97388858e-05
-0.1653184546 1.00006921 1.97388858e-05
-0.1642599772 1.00001356 1.97388858e-05
-0.1632014997 0.99998822 1.97388858e-05
-0.1621430223 0.999952185 1.97388858e-05
-0.1610845449 0.99995131 1.97388858e-05
-0.1600260674 0.99999608 1.97388858e-05
-0.1579091126 1.000043307 1.97388858e-05
-0.1568506352 0.99967398 1.97388858e-05
-0.1557921577 1.00007661 1.97388858e-05
-0.1547336803 0.999909515 1.97388858e-05
-0.1536752029 1.00011508 1.97388858e-05
-0.1526167254 0.99995531 1.97388858e-05
-0.1504997706 1.000154527 1.97388858e-05
-0.1483828157 1.00007585 1.97388858e-05
-0.1473243383 0.9998991 1.97388858e-05
-0.1462658609 0.99991411 1.97388858e-05
-0.1452073834 1.00017098 1.97388858e-05
-0.1430904286 0.9999212633 1.97388858e-05
-0.1420319512 1.00017977 1.97388858e-05
-0.1409734737 0.999886455 1.97388858e-05
-0.1399149963 0.99999046 1.97388858e-05
-0.1388565189 0.99981135 1.97388858e-05
-0.1377980415 0.9999864767 1.97388858e-05
-0.1356810866 1.00029204 1.97388858e-05
-0.1346226092 1.00037433 1.97388858e-05
-0.1335641317 0.99979423 1.97388858e-05
-0.1325056543 1.00022552 1.97388858e-05
-0.1314471769 1.00006738 1.97388858e-05
-0.1303886995 1.00017304 1.97388858e-05
-0.1282717446 1.000029135 1.97388858e-05
-0.1272132672 1.0001793 1.97388858e-05
-0.1261547897 0.99969052 1.97388858e-05
-0.1250963123 0.99980857 1.97388858e-05
-0.1240378349 1.00003073 1.97388858e-05
-0.1229793575 1.000039447 1.97388858e-05
-0.1208624026 0.9999727167 1.97388858e-05
-0.1198039252 0.99981105 1.97388858e-05
-0.1187454477 0.99997615 1.97388858e-05
-0.1176869703 1.000151475 1.97388858e-05
-0.1166284929 1.00002008 1.97388858e-05
-0.1155700155 0.99986155 1.97388858e-05
-0.1134530606 0.9998102967 1.97388858e-05
-0.1123945832 1.00010253 1.97388858e-05
-0.1113361058 0.999835585 1.97388858e-05
-0.1102776283 0.99992327 1.97388858e-05
-0.1092191509 1.00003806 1.97388858e-05
-0.1081606735 0.999853005 1.97388858e-05
-0.1060437186 1.000018973 1.97388858e-05
-0.1049852412 1.00012726 1.97388858e-05
-0.1039267638 0.99967423 1.97388858e-05
-0.1028682863 1.0002832 1.97388858e-05
-0.1018098089 0.99994687 1.97388858e-05
-0.1007513315 0.9998447767 1.97388858e-05
-0.09863437662 0.9998544867 1.97388858e-05
-0.09757589919 0.99977507 1.97388858e-05
-0.09651742176 0.99967983 1.97388858e-05
-0.09545894433 1.00002589 1.97388858e-05
-0.09440046691 0.99993545 1.97388858e-05
-0.09334198948 1.000039767 1.97388858e-05
-0.09122503462 1.00023051 1.97388858e-05
-0.09016655719 1.0000528 1.97388858e-05
-0.08910807977 1.00020796 1.97388858e-05
-0.08804960234 1.00016337 1.97388858e-05
-0.08699112491 1.00008401 1.97388858e-05
-0.08593264748 1.000004545 1.97388858e-05
-0.08381569263 0.9999499733 1.97388858e-05
-0.0827572152 1.00018336 1.97388858e-05
-0.08169873777 0.9999911 1.97388858e-05
-0.08064026034 0.99999556 1.97388858e-05
-0.07958178292 1.00008977 1.97388858e-05
-0.07852330549 0.99988769 1.97388858e-05
-0.07640635063 1.000100887 1.97388858e-05
-0.0753478732 1.00007264 1.97388858e-05
-0.07428939578 0.999994395 1.97388858e-05
-0.07323091835 0.99971602 1.97388858e-05
-0.07217244092 1.00025431 1.97388858e-05
-0.07111396349 1.00008803 1.97388858e-05
-0.06899700864 0.9999998633 1.97388858e-05
-0.06793853121 0.99976386 1.97388858e-05
-0.06688005378 1.000005545 1.97388858e-05
-0.06582157635 1.0000022 1.97388858e-05
-0.06476309892 0.99982875 1.97388858e-05
-0.0637046215 1.00003956 1.97388858e-05
-0.06158766664 0.9997848567 1.97388858e-05
-0.06052918921 1.00018989 1.97388858e-05
-0.05947071178 0.99987527 1.97388858e-05
-0.05841223436 0.99990947 1.97388858e-05
-0.05735375693 1.00016616 1.97388858e-05
-0.0562952795 1.000099663 1.97388858e-05
-0.05417832464 1.000003013 1.97388858e-05
-0.05311984722 0.99993716 1.97388858e-05
-0.05206136979 0.999890255 1.97388858e-05
-0.05100289236 1.000136445 1.97388858e-05
-0.04994441493 0.99979592 1.97388858e-05
-0.0488859375 0.9997702133 1.97388858e-05
-0.04676898265 0.9999146933 1.97388858e-05
-0.04571050522 0.99993813 1.97388858e-05
-0.04465202779 0.99999099 1.97388858e-05
-0.04359355037 1.000257825 1.97388858e-05
-0.04253507294 0.99998447 1.97388858e-05
-0.04147659551 1.00012624 1.97388858e-05
-0.03935964065 0.99984512 1.97388858e-05
-0.03830116323 1.00022895 1.97388858e-05
-0.0372426858 0.999996965 1.97388858e-05
-0.03618420837 1.000089895 1.97388858e-05
-0.03512573094 0.99998579 1.97388858e-05
-0.03406725351 0.9999750133 1.97388858e-05
-0.03195029866 0.999903725 1.97388858e-05
-0.03089182123 1.00006807 1.97388858e-05
-0.0298333438 0.999987865 1.97388858e-05
-0.02877486637 1.000122035 1.97388858e-05
-0.02771638895 1.00004976 1.97388858e-05
-0.02665791152 0.9998812467 1.97388858e-05
-0.02454095666 1.000327627 1.97388858e-05
-0.02348247923 1.00012677 1.97388858e-05
-0.02242400181 1.00021294 1.97388858e-05
-0.02136552438 0.99985651 1.97388858e-05
-0.02030704695 1.00011359 1.97388858e-05
-0.01924856952 1.0001203 1.97388858e-05
-0.01713161467 0.9999817133 1.97388858e-05
-0.01607313724 1.00051561 1.97388858e-05
-0.01501465981 0.99995169 1.97388858e-05
-0.01395618238 1.000284135 1.97388858e-05
-0.01289770495 0.99988352 1.97388858e-05
-0.01183922753 0.9999789033 1.97388858e-05
-0.009722272671 0.9999595933 1.97388858e-05
-0.008663795243 1.00015062 1.97388858e-05
-0.007605317815 1.00001437 1.97388858e-05
-0.006546840387 1.000026 1.97388858e-05
-0.005488362959 1.00028754 1.97388858e-05
-0.004429885531 0.9994078267 1.97388858e-05
-0.002312930675 0.9983812767 1.97388858e-05
-0.001254453247 0.99858563 1.97388858e-05
-0.0001959758195 0.998077775 1.97388858e-05
0.0008625016084 0.99821015 1.97388858e-05
0.001920979036 0.99818886 1.97388858e-05
0.002979456464 0.99840366 1.97388858e-05
0.00509641132 0.99994714 1.97388858e-05
0.006154888748 0.9999067 1.97388858e-05
0.007213366176 0.99991585 1.97388858e-05
0.008271843604 0.999975765 1.97388858e-05
0.009330321032 1.00023461 1.97388858e-05
0.01038879846 0.9999878867 1.97388858e-05
0.01250575332 1.000226763 1.97388858e-05
0.01356423074 1.00007398 1.97388858e-05
0.01462270817 0.99996868 1.97388858e-05
0.0156811856 1.000123805 1.97388858e-05
0.01673966303 1.00032288 1.97388858e-05
0.01779814046 1.00040038 1.97388858e-05
0.01991509531 0.99985215 1.97388858e-05
0.02097357274 1.00022682 1.97388858e-05
0.02203205017 1.00016279 1.97388858e-05
0.0230905276 0.99987744 1.97388858e-05
0.02414900502 0.9999563 1.97388858e-05
0.02520748245 1.000200385 1.97388858e-05
0.02732443731 0.9999460367 1.97388858e-05
0.02838291473 0.99987855 1.97388858e-05
0.02944139216 0.99982427 1.97388858e-05
0.03049986959 0.999935185 1.97388858e-05
0.03155834702 0.99988147 1.97388858e-05
0.03261682445 1.00031202 1.97388858e-05
0.0347337793 1.000012063 1.97388858e-05
0.03579225673 0.99983428 1.97388858e-05
0.03685073416 0.999874465 1.97388858e-05
0.03790921159 0.99998261 1.97388858e-05
0.03896768901 1.00018429 1.97388858e-05
0.04002616644 0.99989004 1.97388858e-05
0.0421431213 1.00004266 1.97388858e-05
0.04320159873 1.00004877 1.97388858e-05
0.04426007615 1.00057682 1.97388858e-05
0.04531855358 1.00005581 1.97388858e-05
0.04637703101 1.00017713 1.97388858e-05
0.04743550844 1.000256445 1.97388858e-05
0.04955246329 0.9999823833 1.97388858e-05
0.05061094072 0.99979459 1.97388858e-05
0.05166941815 0.99994087 1.97388858e-05
0.05272789558 1.000156105 1.97388858e-05
0.05378637301 1.00027317 1.97388858e-05
0.05484485043 1.000103697 1.97388858e-05
0.05696180529 1.00009374 1.97388858e-05
0.05802028272 0.99989739 1.97388858e-05
0.05907876015 0.999455915 1.97388858e-05
0.06013723757 0.99994714 1.97388858e-05
0.061195715 0.99935617 1.97388858e-05
0.06225419243 0.9997836233 1.97388858e-05
0.06437114728 1.00011411 1.97388858e-05
0.06542962471 1.00000016 1.97388858e-05
0.06648810214 0.999785905 1.97388858e-05
0.06754657957 0.99999654 1.97388858e-05
