-0.2494596165 0.0002370737 5435.5871908012 -0.0000353425
-0.2494257877 0.0002371966 5441.2232266635 -0.0000322981
-0.2493877188 0.0002370606 5434.9849877054 -0.0000356678
-0.2485143962 0.0002372222 5442.3974961775 -0.0000316639
-0.2484232971 0.0002371180 5437.6190418320 -0.0000342450
-0.2483506598 0.0002374369 5452.2533156092 -0.0000263401
-0.2475007811 0.0002373567 5448.5728660683 -0.0000283282
-0.2473902132 0.0002374614 5453.3794659644 -0.0000257318
-0.2473418090 0.0002373922 5450.2000899259 -0.0000274492
-0.2473113555 0.0002376071 5460.0750004445 -0.0000221152
-0.2463011447 0.0002376162 5460.4933958110 -0.0000218892
-0.2462704035 0.0002377710 5467.6069713416 -0.0000180467
-0.2462246022 0.0002376348 5461.3441159805 -0.0000214296
-0.2453364165 0.0002377886 5468.4156797666 -0.0000176099
-0.2452623169 0.0002378249 5470.0895076622 -0.0000167057
-0.2452285066 0.0002380784 5481.7551740050 -0.0000104044
-0.2451903925 0.0002380380 5479.8932573902 -0.0000114101
-0.2442259851 0.0002381283 5484.0513044713 -0.0000091641
-0.2441863036 0.0002382983 5491.8878449103 -0.0000049311
-0.2441533212 0.0002383000 5491.9643556602 -0.0000048898
-0.2433033275 0.0002383766 5495.4955952377 -0.0000029824
-0.2431928663 0.0002385191 5502.0663415357 0.0000005669
-0.2431445258 0.0002385699 5504.4111652387 0.0000018335
-0.2431140271 0.0002384941 5500.9144757627 -0.0000000553
-0.2421038348 0.0002386435 5507.8068575894 0.0000036677
-0.2420730998 0.0002387183 5511.2635040348 0.0000055348
-0.2420272409 0.0002388626 5517.9260595846 0.0000091337
-0.2411390101 0.0002389381 5521.4136720279 0.0000110175
-0.2410649968 0.0002389533 5522.1166240307 0.0000113972
-0.2410312070 0.0002391644 5531.8785268161 0.0000166702
-0.2409930847 0.0002391771 5532.4675602417 0.0000169884
-0.2400286527 0.0002392209 5534.4932346370 0.0000180826
-0.2399890225 0.0002393694 5541.3658346467 0.0000217949
-0.2399560257 0.0002393248 5539.3009926890 0.0000206795
-0.2391059128 0.0002394119 5543.3338913575 0.0000228580
-0.2389955174 0.0002394579 5545.4638358123 0.0000240085
-0.2389472201 0.0002395160 5548.1573867208 0.0000254634
-0.2389167172 0.0002396917 5556.3002675400 0.0000298619
-0.2388606401 0.0002396504 5554.3838566223 0.0000288267
-0.2379065229 0.0002395613 5550.2575189798 0.0000265978
-0.2378757776 0.0002396911 5556.2716438947 0.0000298464
-0.2369416448 0.0002398948 5565.7189115893 0.0000349494
-0.2368676561 0.0002396481 5554.2768956790 0.0000287689
-0.2368338848 0.0002394591 5545.5196069047 0.0000240386
-0.2367957358 0.0002395173 5548.2180631081 0.0000254962
-0.2359221708 0.0002396953 5556.4653128914 0.0000299510
-0.2358313017 0.0002393865 5542.1598271129 0.0000222238
-0.2357917003 0.0002392943 5537.8898558542 0.0000199173
-0.2357587076 0.0002394191 5543.6702956659 0.0000230397
-0.2349084797 0.0002394491 5545.0592333939 0.0000237899
-0.2347498958 0.0002391866 5532.9048107248 0.0000172246
-0.2347193868 0.0002392155 5534.2437602982 0.0000179478
-0.2346632830 0.0002391989 5533.4762412097 0.0000175332
-0.2337092130 0.0002391087 5529.3043048304 0.0000152797
-0.2336325596 0.0002389820 5523.4431050512 0.0000121137
-0.2327442589 0.0002390692 5527.4777879485 0.0000142931
-0.2326703359 0.0002390184 5525.1254473493 0.0000130225
-0.2326365832 0.0002389848 5523.5727289320 0.0000121838
-0.2325984074 0.0002390182 5525.1199584979 0.0000130195
-0.2317247418 0.0002390285 5525.5958242922 0.0000132766
-0.2316339898 0.0002390133 5524.8904511829 0.0000128955
-0.2315943986 0.0002390111 5524.7895666765 0.0000128410
-0.2315613710 0.0002389996 5524.2577355703 0.0000125538
-0.2307110240 0.0002388933 5519.3457585386 0.0000099005
-0.2306008237 0.0002389190 5520.5308001512 0.0000105406
-0.2305526106 0.0002389536 5522.1299213480 0.0000114044
-0.2305220995 0.0002388607 5517.8408282948 0.0000090876
-0.2304659054 0.0002388851 5518.9658088570 0.0000096953
-0.2295715814 0.0002388208 5515.9940307137 0.0000080901
-0.2295119011 0.0002388421 5516.9809738961 0.0000086232
-0.2294811908 0.0002387379 5512.1689358532 0.0000060239
-0.2294352168 0.0002388108 5515.5338819924 0.0000078415
-0.2285468525 0.0002386871 5509.8233636909 0.0000047569
-0.2284730363 0.0002385831 5505.0219020519 0.0000021633
-0.2284393041 0.0002385130 5501.7866833424 0.0000004158
-0.2284011017 0.0002385179 5502.0107685240 0.0000005369
-0.2275273333 0.0002385947 5505.5563651806 0.0000024520
-0.2273971175 0.0002384031 5496.7184498657 -0.0000023218
-0.2273640735 0.0002383408 5493.8435036135 -0.0000038748
-0.2265135908 0.0002385411 5503.0834158641 0.0000011163
-0.2264034769 0.0002386497 5508.0935128296 0.0000038225
-0.2263553069 0.0002385371 5502.8976148645 0.0000010159
-0.2262685688 0.0002385254 5502.3609355986 0.0000007260
-0.2253741956 0.0002388497 5517.3321363289 0.0000088128
-0.2253145912 0.0002388385 5516.8153334182 0.0000085337
-0.2252838665 0.0002389817 5523.4307578242 0.0000121071
-0.2252378967 0.0002389419 5521.5917306912 0.0000111137
-0.2243494892 0.0002392539 5536.0208508751 0.0000189077
-0.2242756977 0.0002392379 5535.2789209950 0.0000185070
-0.2242419819 0.0002394811 5546.5385527246 0.0000245890
-0.2242037528 0.0002396694 5555.2632819672 0.0000293017
-0.2233299248 0.0002398644 5564.3092128925 0.0000341880
-0.2232393043 0.0002400241 5571.7213849963 0.0000381917
-0.2231997974 0.0002401185 5576.1050457036 0.0000405596
-0.2231667575 0.0002403529 5586.9964744248 0.0000464427
-0.2223161577 0.0002405991 5598.4474221933 0.0000526281
-0.2222061506 0.0002407426 5605.1294953905 0.0000562375
-0.2221579826 0.0002408173 5608.6081794283 0.0000581165
-0.2221274613 0.0002409672 5615.5927363384 0.0000618893
-0.2220712117 0.0002412245 5627.5890100610 0.0000683692
-0.2211768508 0.0002413747 5634.5984472523 0.0000721554
-0.2211172813 0.0002415213 5641.4461615025 0.0000758543
-0.2210865628 0.0002416922 5649.4354059041 0.0000801697
-0.2210405355 0.0002419736 5662.5962761368 0.0000872787
-0.2201521033 0.0002421808 5672.2993211230 0.0000925199
-0.2200446803 0.0002422980 5677.7907859656 0.0000954862
-0.2200064244 0.0002425208 5688.2385619078 0.0001011297
-0.2191325163 0.0002427529 5699.1278928132 0.0001070116
-0.2190419739 0.0002429649 5709.0854304646 0.0001123903
-0.2190024957 0.0002430203 5711.6903353113 0.0001137974
-0.2181187225 0.0002433121 5725.4178506251 0.0001212124
-0.2180087832 0.0002434481 5731.8166706802 0.0001246688
-0.2179606974 0.0002435476 5736.5053168028 0.0001272014
-0.2179301720 0.0002437387 5745.5099084742 0.0001320653
-0.2178738340 0.0002439054 5753.3701819822 0.0001363112
-0.2169794669 0.0002440151 5758.5470412133 0.0001391075
-0.2169199694 0.0002440209 5758.8202868824 0.0001392551
-0.2168892386 0.0002441954 5767.0640151785 0.0001437080
-0.2168432133 0.0002440994 5762.5280224502 0.0001412579
-0.2159546990 0.0002441140 5763.2165158103 0.0001416298
-0.2158810780 0.0002440728 5761.2727245375 0.0001405798
-0.2158474012 0.0002442100 5767.7491776790 0.0001440781
-0.2158091166 0.0002439589 5755.8982445435 0.0001376767
-0.2149351079 0.0002439366 5754.8440989634 0.0001371073
-0.2148446414 0.0002437805 5747.4834712927 0.0001331314
-0.2148051941 0.0002437989 5748.3506859594 0.0001335998
-0.2147721234 0.0002435978 5738.8703085237 0.0001284789
-0.2138114364 0.0002435941 5738.6939477629 0.0001283836
-0.2137633937 0.0002431788 5719.1442558613 0.0001178237
-0.2137328621 0.0002431189 5716.3259954948 0.0001163014
-0.2136764974 0.0002429163 5706.8035682179 0.0001111577
-0.2127821016 0.0002427346 5698.2686738322 0.0001065475
-0.2127226595 0.0002424431 5684.5938377064 0.0000991609
-0.2126919554 0.0002421951 5672.9672185911 0.0000928807
-0.2126458520 0.0002422253 5674.3813709006 0.0000936446
-0.2117573336 0.0002419565 5661.7972794753 0.0000868471
