-0.2498028122  1.00029543 1.00001217
-0.2490343008  1.00026792 1.00001217
-0.2482657973  1.00043203 1.00001217
-0.2474972897  1.00022863 1.00001217
-0.2467287788  1.00015557 1.00001217
-0.2459602749  1.00020957 1.00001217
-0.2451917677  1.00010788 1.00001217
-0.2444232563  1.00035345 1.00001217
-0.2436547529  1.00029790 1.00001217
-0.2428862415  0.99943533 1.00001217
-0.2421177343  0.99986071 1.00001217
-0.2405807195  0.99986276 1.00001217
-0.2398122119  0.99994455 1.00001217
-0.2382751974  1.00028320 1.00001217
-0.2375066898  0.99986928 1.00001217
-0.2367381826  0.99994641 1.00001217
-0.2359696750  1.00003725 1.00001217
-0.2352011678  1.00013678 1.00001217
-0.2344326605  1.00012512 1.00001217
-0.2336641492  1.00041696 1.00001217
-0.2328956457  1.00020796 1.00001217
-0.2313586275  0.99979244 1.00001217
-0.2305901237  0.99997697 1.00001217
-0.2298216165  0.99992952 1.00001217
-0.2290531092  0.99998451 1.00001217
-0.2282846020  0.99999160 1.00001217
-0.2275160944  1.00043322 1.00001217
-0.2267475872  0.99977039 1.00001217
-0.2259790800  0.99974443 1.00001217
-0.2252105690  1.00021970 1.00001217
-0.2244420655  1.00003163 1.00001217
-0.2236735583  1.00010491 1.00001217
-0.2229050473  1.00001969 1.00001217
-0.2221365435  1.00005156 1.00001217
-0.2213680362  1.00000650 1.00001217
-0.2205995253  0.99987527 1.00001217
-0.2198310180  0.99975938 1.00001217
-0.2190625146  0.99999865 1.00001217
-0.2182940036  0.99985122 1.00001217
-0.2175254964  0.99991156 1.00001217
-0.2167569929  1.00037141 1.00001217
-0.2159884819  1.00003125 1.00001217
-0.2152199747  1.00019172 1.00001217
-0.2144514712  0.99999099 1.00001217
-0.2136829603  1.00025732 1.00001217
-0.2129144530  1.00012769 1.00001217
-0.2121459496  0.99982058 1.00001217
-0.2113774386  1.00010689 1.00001217
-0.2106089314  1.00021430 1.00001217
-0.2098404208  0.99987962 1.00001217
-0.2090719173  0.99990603 1.00001217
-0.2083034101  0.99992795 1.00001217
-0.2075348991  1.00020555 1.00001217
-0.2067663956  0.99977736 1.00001217
-0.2059978884  1.00027947 1.00001217
-0.2052293774  1.00021294 1.00001217
-0.2036923671  1.00014190 1.00001217
-0.2029238561  1.00007176 1.00001217
-0.2021553527  0.99971710 1.00001217
-0.2013868458  1.00034452 1.00001217
-0.2006183348  1.00023485 1.00001217
-0.1998498314  0.99991306 1.00001217
-0.1990813241  1.00011514 1.00001217
-0.1983128135  1.00002029 1.00001217
-0.1975443101  1.00008058 1.00001217
-0.1967758028  1.00019603 1.00001217
-0.1960072922  1.00010552 1.00001217
-0.1952387888  1.00005834 1.00001217
-0.1944702778  0.99975606 1.00001217
-0.1937017709  1.00000407 1.00001217
-0.1929332675  0.99995868 1.00001217
-0.1921647569  0.99994535 1.00001217
-0.1913962497  1.00000715 1.00001217
-0.1906277462  1.00014044 1.00001217
-0.1898592356  0.99987009 1.00001217
-0.1890907284  1.00033995 1.00001217
-0.1883222215  1.00040038 1.00001217
-0.1875537143  0.99984384 1.00001217
-0.1867852074  1.00016279 1.00001217
-0.1860167002  0.99969821 1.00001217
-0.1852481934  1.00016101 1.00001217
-0.1844796861  0.99996665 1.00001217
-0.1837111793  0.99980902 1.00001217
-0.1829426683  0.99992247 1.00001217
-0.1821741652  1.00042600 1.00001217
-0.1814056580  1.00018976 1.00001217
-0.1806371474  0.99989951 1.00001217
-0.1798686443  0.99992092 1.00001217
-0.1791001333  0.99994385 1.00001217
-0.1783316265  1.00005618 1.00001217
-0.1775631230  1.00057682 1.00001217
-0.1760261056  1.00012208 1.00001217
-0.1752576021  1.00018155 1.00001217
-0.1744890915  0.99980488 1.00001217
-0.1737205884  1.00015685 1.00001217
-0.1729520812  1.00001841 1.00001217
-0.1721835706  1.00008388 1.00001217
-0.1714150675  0.99959855 1.00001217
-0.1706465606  0.99981627 1.00001217
-0.1698780497  0.99973108 1.00001217
-0.1691095428  1.00027808 1.00001217
-0.1683410397  0.99968758 1.00001217
-0.1668040219  0.99993458 1.00001217
-0.1660355188  0.99982518 1.00001217
-0.1652670082  1.00005033 1.00001217
-0.1644985014  1.00000986 1.00001217
-0.1637299907  1.00004716 1.00001217
-0.1629614877  1.00006686 1.00001217
-0.1621929804  1.00009258 1.00001217
-0.1614244698  0.99973313 1.00001217
-0.1606559667  1.00012610 1.00001217
-0.1598874599  1.00003059 1.00001217
-0.1591189493  1.00007843 1.00001217
-0.1583504462  0.99998272 1.00001217
-0.1575819394  1.00020818 1.00001217
-0.1568134287  0.99978571 1.00001217
-0.1560449257  0.99978589 1.00001217
-0.1552764188  0.99981117 1.00001217
-0.1545079082  0.99991887 1.00001217
-0.1537394051  0.99989766 1.00001217
-0.1529708983  1.00008841 1.00001217
-0.1522023877  1.00007330 1.00001217
-0.1514338808  1.00013818 1.00001217
-0.1506653777  1.00019703 1.00001217
-0.1498968671  0.99977083 1.00001217
-0.1491283603  0.99977671 1.00001217
-0.1483598534  0.99993585 1.00001217
-0.1475913466  0.99982934 1.00001217
-0.1468228397  1.00013597 1.00001217
-0.1460543329  0.99986630 1.00001217
-0.1452858260  1.00009957 1.00001217
-0.1445173229  0.99999657 1.00001217
-0.1437488127  0.99973349 1.00001217
-0.1429803059  1.00030093 1.00001217
-0.1422118028  0.99993573 1.00001217
-0.1414432922  0.99966413 1.00001217
-0.1406747853  0.99974385 1.00001217
-0.1391377720  1.00021198 1.00001217
-0.1383692652  1.00029728 1.00001217
-0.1376007583  0.99998537 1.00001217
-0.1368322515  1.00021680 1.00001217
-0.1360637446  0.99985646 1.00001217
-0.1352952382  1.00032357 1.00001217
-0.1345267313  1.00000302 1.00001217
-0.1337582245  1.00031057 1.00001217
-0.1329897142  0.99990211 1.00001217
-0.1322212074  1.00038691 1.00001217
-0.1314527043  0.99988501 1.00001217
-0.1306841937  1.00022072 1.00001217
-0.1299156872  1.00030618 1.00001217
-0.1291471841  0.99988189 1.00001217
-0.1283786735  1.00009816 1.00001217
-0.1276101670  1.00020244 1.00001217
-0.1268416640  0.99999479 1.00001217
-0.1260731534  0.99988743 1.00001217
-0.1253046469  0.99989571 1.00001217
-0.1245361438  0.99979656 1.00001217
-0.1237676336  1.00017172 1.00001217
-0.1229991267  0.99991501 1.00001217
-0.1222306236  1.00002842 1.00001217
-0.1214621134  1.00005427 1.00001217
-0.1206936103  1.00004338 1.00001217
-0.1199251001  1.00004508 1.00001217
-0.1191565932  1.00019086 1.00001217
-0.1183880868  0.99965459 1.00001217
-0.1176195799  0.99998396 1.00001217
-0.1168510734  1.00002746 1.00001217
-0.1160825666  1.00005792 1.00001217
-0.1153140601  0.99979835 1.00001217
