    0.481827747043592935E+00    0.986107413772561259E+01    0.104884529861109854E+00    0.752553788020305063E+02    0.101282793287517603E+00   -0.444618331459380940E+02
    0.473357926940097762E+00    0.946381234367899360E+01   -0.262593754099242016E+00    0.758786951838207386E+02    0.593220377140973754E+00   -0.444612128813883913E+02
    0.477328668807403544E+00    0.966228660745698775E+01   -0.693072879239848838E-01    0.751233592701970849E+02    0.372753390281930164E+00   -0.444047858808080065E+02
    0.473740759604168504E+00    0.995588570868018863E+01    0.259804362596387506E-01    0.758917979033208780E+02    0.193614940322220402E+00   -0.443081625933648908E+02
    0.489590077681755165E+00    0.863134037722961445E+01    0.648348107099421256E-01    0.754733377500276106E+02    0.805186492279991867E-01   -0.443053474465908224E+02
    0.488538980586312677E+00    0.854839150975365314E+01   -0.146665474589484646E+00    0.748973056316351773E+02    0.329544498160706800E+00   -0.442889023942292113E+02
    0.205452984369192321E+00    0.714691511818469394E+01   -0.584453903408858277E+00    0.754047919773973661E+02    0.892292622779357475E-01   -0.442747822730720202E+02
    0.486671730960622606E+00    0.930210155594070542E+01   -0.151074470246456816E+00    0.759091431001274941E+02    0.498248980533709085E+00   -0.442482221959856616E+02
    0.499486207244807912E+00    0.835992010185281131E+01   -0.877231746086710729E-01    0.750883495806448877E+02    0.479332237722175092E+00   -0.442372346206678984E+02
    0.493521847052356688E+00    0.883775438420061832E+01    0.276218522067255279E-01    0.754373434098276618E+02    0.143901712428384232E+00   -0.441381598103945549E+02
    0.456524581394157192E+00    0.999578064275037370E+01   -0.639843143976060791E+00    0.750843870539020770E+02    0.808133220273412500E+00   -0.441368127996247921E+02
    0.428175271318614659E+00    0.786393210353496919E+01   -0.150637879866817315E+00    0.748310217373456652E+02    0.213001622284199166E+00   -0.441330054293346166E+02
    0.466514093375517747E+00    0.902488230062063401E+01   -0.333469821398937327E+00    0.756697285078045212E+02    0.605364531838161857E+00   -0.440114812055933342E+02
    0.477157351932001428E+00    0.928323862390616483E+01   -0.639077603392212978E-02    0.748568840805421161E+02    0.293468051238787886E+00   -0.439303436239177003E+02
    0.440289428854224174E+00    0.102924911171166933E+02   -0.672536138831111074E+00    0.752118243869271907E+02    0.724366917149004030E+00   -0.438420889812877306E+02
    0.335757111916315187E+00    0.750439840244407108E+01   -0.530885212309733401E+00    0.751384479753059367E+02    0.348391766512176460E+00   -0.438169941678141441E+02
    0.469603072738138450E+00    0.954857486879499007E+01   -0.178524207208881958E+00    0.754478994357351951E+02    0.546994199620000066E+00   -0.438156366594002833E+02
    0.464901090115310889E+00    0.100051866439426700E+02   -0.270370263353526319E+00    0.757461747884654955E+02    0.565121915556378251E+00   -0.438082584982791445E+02
    0.452949489884177825E+00    0.968710939922722858E+01   -0.314878006077860650E+00    0.750257181750479560E+02    0.523401951236807550E+00   -0.437506220533331032E+02
    0.475201310556677137E+00    0.101152634108447863E+02    0.352273562248068828E-01    0.760293279942207931E+02    0.828791231144780233E-01   -0.437442131225173512E+02
    0.431535463531830754E+00    0.788100574158411327E+01   -0.107533905409270325E+00    0.751395448297306388E+02    0.810654134480837119E-01   -0.437319356362141747E+02
    0.471188660244823032E+00    0.102034621086151311E+02   -0.153199776347680672E+00    0.748058115193475288E+02    0.506474132844924041E+00   -0.436590036021744794E+02
    0.490285588663332550E+00    0.853351098048040768E+01   -0.230854632108384639E+00    0.751534124540527841E+02    0.565077047653692599E+00   -0.436556592212958421E+02
    0.443473551381452502E+00    0.788553277837057998E+01   -0.255556006358776511E+00    0.752469181904137940E+02    0.440369142581921891E+00   -0.435864493705084612E+02
    0.486432525936673854E+00    0.956296092343225723E+01    0.751954829190504270E-01    0.753974904129105710E+02    0.932027851364026910E-01   -0.435847050642476574E+02
    0.466097498357898488E+00    0.935339810868521582E+01   -0.788688995244148927E-01    0.747743797802516923E+02    0.281958269000801898E+00   -0.435844089252854516E+02
    0.459235155314491550E+00    0.966749347093845479E+01   -0.199580920739601986E+00    0.747954171651797424E+02    0.444156915991399281E+00   -0.435835954013853524E+02
    0.463624099848750304E+00    0.971772099437017545E+01   -0.285313510384729518E+00    0.751167106807125720E+02    0.577176373307297430E+00   -0.435350986345496764E+02
    0.487164005674646794E+00    0.847608189866425121E+01   -0.894355877158865553E-01    0.749665796065936689E+02    0.408862601089746758E+00   -0.435168640906736002E+02
    0.477045906763719274E+00    0.949381363651193411E+01    0.504315948336211406E-01    0.757924867053142322E+02    0.742239160740643111E-01   -0.434938691880326047E+02
    0.475026117976028894E+00    0.907189414410380834E+01   -0.374718213125428967E+00    0.757104458395063205E+02    0.584207468890769910E+00   -0.434563027462916267E+02
    0.491660998542979122E+00    0.860390386935972629E+01   -0.948455639330232358E-01    0.756091590303342400E+02    0.497482870384472919E+00   -0.434377453687141042E+02
    0.451865426703780271E+00    0.102490790147017510E+02   -0.294356375943144677E+00    0.755226618135505703E+02    0.450038112319079753E+00   -0.434201836037861142E+02
    0.448419856810813255E+00    0.100310157488833056E+02   -0.573717769986098247E+00    0.753062164013834519E+02    0.757822452306958549E+00   -0.434148824471649135E+02
    0.477676707321970262E+00    0.903322551222483128E+01   -0.752683291627889162E-01    0.749565785170101293E+02    0.332896568169453788E+00   -0.434116511791993105E+02
    0.461103954048980025E+00    0.100070152235556016E+02   -0.368734235079410499E+00    0.753922734366882850E+02    0.536320619381088881E+00   -0.434104551832243999E+02
    0.466226476455935568E+00    0.101926316111564077E+02   -0.143324318515754889E+00    0.747816051221127793E+02    0.366817563372251021E+00   -0.433835499317915065E+02
    0.454899257585781036E+00    0.967865338237644224E+01   -0.125170638697352565E+00    0.748492073141691776E+02    0.372330687105428937E+00   -0.433812811993511716E+02
    0.487644281484380049E+00    0.858210429428011246E+01    0.317331520929267086E-01    0.754042645628618402E+02    0.123186740452309290E+00   -0.433655136441796927E+02
    0.452871618788712960E+00    0.100238131540400133E+02   -0.591184571244538493E+00    0.755385652520513418E+02    0.686483898819143179E+00   -0.433533116376672893E+02
    0.468023312828497184E+00    0.993829800465216096E+01   -0.207826028807840402E-01    0.750039307056830893E+02    0.477594738779124395E+00   -0.433341834578085212E+02
    0.486279704166587889E+00    0.889226513494685911E+01    0.767100824555422278E-01    0.752467281127823071E+02    0.692468208522617201E-01   -0.433252079410714401E+02
    0.237171625609965742E+00    0.723618353963957084E+01   -0.533608238197026630E+00    0.751062039278227900E+02    0.147008343611264303E+00   -0.433245508798939625E+02
    0.477055825057074057E+00    0.973486308271940004E+01    0.910707559855392645E-01    0.750792443200101900E+02    0.911148271611957328E-01   -0.432750270331442479E+02
    0.447739987384400129E+00    0.101734847965991708E+02   -0.384943220226599880E+00    0.747896896643460565E+02    0.533010894935358581E+00   -0.432747317754594576E+02
    0.457588830324839102E+00    0.790145301662982646E+01   -0.552770733659055935E-01    0.756498113763691009E+02    0.155185864729179251E+00   -0.432671582068989053E+02
    0.462382864730400134E+00    0.102407327757857587E+02   -0.183082472168424992E+00    0.752410467005973373E+02    0.246461425015241958E+00   -0.432464797397118943E+02
    0.448417493087575614E+00    0.101606559911851484E+02   -0.504765330711894666E+00    0.753024400817018886E+02    0.734962235500283612E+00   -0.432331547518189865E+02
    0.470713339801704211E+00    0.974449425579229711E+01   -0.543426901334376211E-02    0.750201758662830969E+02    0.434136119580659008E+00   -0.431733743151842049E+02
    0.463777643560752462E+00    0.918034156424702985E+01   -0.429399977025672897E-01    0.747891881584074838E+02    0.261363807525726022E+00   -0.431566404702792994E+02
    0.451943107974016545E+00    0.101207986953669096E+02   -0.281959790009677302E+00    0.755695716059225049E+02    0.469958258666118345E+00   -0.431510051800707117E+02
    0.454710687834654292E+00    0.980579275651571969E+01   -0.359046784124616103E+00    0.753334854529587119E+02    0.449984090930998337E+00   -0.431074620279498788E+02
    0.481183459298771377E+00    0.860215583653165439E+01   -0.212169709805965390E+00    0.755160737733734919E+02    0.510291970417879548E+00   -0.430699836363794333E+02
    0.469448684511577730E+00    0.869666242186001170E+01   -0.260567535223719560E+00    0.750142643616424749E+02    0.520194806275515842E+00   -0.430637422701820185E+02
    0.463531388744837680E+00    0.953147601611330941E+01   -0.419756250811031961E+00    0.751097098967350121E+02    0.532059598851032489E+00   -0.430339733475252899E+02
    0.460179750731220250E+00    0.964389227874209709E+01   -0.599907946299625738E+00    0.754839302640118461E+02    0.756786645689577320E+00   -0.430317001053282411E+02
    0.478365520512809506E+00    0.865413778642832376E+01   -0.279746084657664262E+00    0.754910319358255748E+02    0.599847466977207588E+00   -0.430111451986121978E+02
    0.475771982198938126E+00    0.918191988115918001E+01   -0.919560241318784222E-03    0.752360837720507050E+02    0.251597410079820172E+00   -0.430055338423214835E+02
    0.482425510235021893E+00    0.862027992425460710E+01   -0.194651896271065272E+00    0.752498947663581532E+02    0.509550855034123562E+00   -0.430002679548307043E+02
    0.474392779948875687E+00    0.101226031362247184E+02   -0.145424238335755796E+00    0.753816241033411245E+02    0.549184835390688630E+00   -0.429950475626656683E+02
    0.475809261792205229E+00    0.937433153557237198E+01   -0.146526825635942437E+00    0.757034237091989439E+02    0.436906086052706255E+00   -0.429808086591482947E+02
    0.478369314638395549E+00    0.897061714333189286E+01   -0.359856321370682686E+00    0.756555189024378336E+02    0.606479539244624610E+00   -0.429543719609180386E+02
    0.459138377726530433E+00    0.100005285403939190E+02   -0.179052820367164855E-02    0.747304645198317985E+02    0.293586339090393722E+00   -0.429313194801264331E+02
    0.459832075499262249E+00    0.101167612307771773E+02   -0.141746182183934977E-01    0.752467318047847016E+02    0.334477778167054318E+00   -0.428952255671093639E+02
    0.232041730947892377E+00    0.722525660828157790E+01   -0.547290646369161582E+00    0.750539809405519378E+02    0.104453610305127689E+00   -0.428901171884779160E+02
    0.465297053917667680E+00    0.933538449771933543E+01   -0.164654573794948078E+00    0.749937597989529081E+02    0.325328206732486747E+00   -0.428609686671481143E+02
    0.474368604272772998E+00    0.947056136078440325E+01    0.622697021775948656E-01    0.750264719718210813E+02    0.720785530743362629E-01   -0.428605105751735067E+02
    0.474121437075611996E+00    0.867204709587936406E+01   -0.161383758471017824E+00    0.757686321395998732E+02    0.441622311305696957E+00   -0.428451426138155256E+02
    0.480321485939034898E+00    0.102050308493322746E+02    0.710153266539821360E-01    0.758436228746020475E+02    0.443508065622073913E-01   -0.428319547398942007E+02
    0.472095579976676671E+00    0.994330439151496215E+01    0.417367372748485010E-01    0.759478950066699383E+02    0.127711405725852073E+00   -0.428185724764461995E+02
    0.488460403937709675E+00    0.840111951220687914E+01    0.101572671290721672E-01    0.754029318346326960E+02    0.113140274048969799E+00   -0.428153155311245115E+02
    0.440918520200352104E+00    0.787456172156430156E+01   -0.245314464690046918E+00    0.755117891511806079E+02    0.321354490851175956E+00   -0.428135980219683603E+02
    0.457864452226166507E+00    0.100015979525045413E+02   -0.367822142121362106E+00    0.751594725751623685E+02    0.612878933871003895E+00   -0.428117174692432201E+02
    0.470338976412006671E+00    0.102068701276056402E+02   -0.583893069762160266E-01    0.756291023617094424E+02    0.163773279168327568E+00   -0.427937964444358698E+02
    0.351309272040996823E+00    0.757157786019006540E+01   -0.329621235132064871E+00    0.751523165611004202E+02    0.223116535762936025E+00   -0.427817215560403241E+02
    0.494600965220756694E+00    0.856531282155011375E+01   -0.432352308948305009E-01    0.755835724179031843E+02    0.416754772779944604E+00   -0.427732340407621763E+02
    0.478843083562997429E+00    0.925680013237980504E+01   -0.289516578539010805E+00    0.752936953182401680E+02    0.623502623227523145E+00   -0.427727715822940553E+02
    0.468070068439027764E+00    0.933516166052722163E+01   -0.270500263618978831E+00    0.754538240331694539E+02    0.623982405058755241E+00   -0.427506442135425218E+02
    0.466297743316197610E+00    0.965154344981262469E+01   -0.344293218293771908E+00    0.749025712835670987E+02    0.589509698634309465E+00   -0.427424374542333254E+02
    0.480228612638616992E+00    0.986182816638000936E+01   -0.222272014632646897E+00    0.754547167413956714E+02    0.587432691035712162E+00   -0.427374210394404770E+02
    0.460513665284973894E+00    0.792388691906846354E+01   -0.282408975536610818E+00    0.753613019366271146E+02    0.430595261151687170E+00   -0.427131034230503417E+02
    0.481470633885951571E+00    0.995099338066674122E+01    0.127357586522452770E+00    0.751865743753462255E+02    0.799512077115108188E-03   -0.426799219349027652E+02
    0.460568614848113511E+00    0.961050314045134790E+01   -0.314040432857487506E+00    0.755249986012621974E+02    0.502744251554865573E+00   -0.426663367107972107E+02
    0.462767484033874910E+00    0.102644682606937465E+02   -0.206190612067322920E+00    0.747530865028190163E+02    0.516384967942715156E+00   -0.426653973090819250E+02
    0.484013828465037210E+00    0.971295835814774300E+01   -0.451351532741139927E-01    0.757917465510205233E+02    0.398463076948196993E+00   -0.426615011875226884E+02
    0.254231308949067869E+00    0.727777453176833511E+01   -0.612055388595770467E+00    0.752548739671448885E+02    0.207720216489064580E+00   -0.426522778431321186E+02
    0.470404049000758273E+00    0.946274662684164980E+01   -0.203269784036615775E+00    0.758535972138111703E+02    0.504290881537186486E+00   -0.426446949880970010E+02
    0.311903450157382411E+00    0.747419597160074822E+01   -0.294169339583568945E+00    0.752450953995630272E+02    0.679761036260135981E-01   -0.426336709875743907E+02
    0.472322026140664930E+00    0.947490364490162307E+01   -0.202223714357272044E+00    0.758007436316456591E+02    0.496584306343909376E+00   -0.426297508007348398E+02
    0.465622631943256982E+00    0.987693020835545354E+01   -0.213305711941162990E+00    0.747605580889694465E+02    0.364274989821550876E+00   -0.426261820376895884E+02
    0.468995187006756686E+00    0.976754956372768035E+01   -0.231900266039253289E+00    0.756226540402544600E+02    0.501699394943812993E+00   -0.426067544141190950E+02
    0.474453294952410232E+00    0.911224023244644599E+01   -0.358811629706712321E+00    0.752727003798390228E+02    0.549512140097907165E+00   -0.426025580274437488E+02
    0.482215993826174860E+00    0.891436635486147821E+01   -0.178110346228667282E+00    0.757649171415177136E+02    0.485349253790653190E+00   -0.426019497735051758E+02
    0.480690536496770848E+00    0.894616389766471265E+01   -0.146181845782786368E+00    0.751475493889822985E+02    0.436473262802765438E+00   -0.425825601830602665E+02
    0.481121413139003584E+00    0.861043035563309189E+01   -0.671893167052761697E-01    0.748757092490547791E+02    0.350866040613969865E+00   -0.425805080420199147E+02
    0.278901541473278614E+00    0.738241853703583395E+01   -0.464771680252538122E+00    0.756111829890410689E+02    0.863707729358508536E-01   -0.425778158083114846E+02
    0.475210799552079066E+00    0.961236489842337249E+01   -0.633334768058255726E-01    0.749685460356730147E+02    0.442434278215799948E+00   -0.425738526015581016E+02
    0.445664953054703661E+00    0.786015038335069516E+01   -0.189265022680959127E+00    0.753468421499890297E+02    0.327136153589040024E+00   -0.425687315176253946E+02
    0.460943378797756986E+00    0.100206406993367203E+02   -0.404104902502775865E+00    0.758003722486785705E+02    0.657185316306469924E+00   -0.425584200842602485E+02
    0.496262303380543224E+00    0.855645271818139719E+01    0.479299603183429568E-01    0.753262168303836432E+02    0.125567812055502076E+00   -0.425580471238917539E+02
    0.487093889383312773E+00    0.841096483175871512E+01    0.527134460437750363E-02    0.751198632930260857E+02    0.139398907649528864E+00   -0.425551197659325027E+02
    0.473754435171765687E+00    0.100867568089491488E+02   -0.527478346223242411E-01    0.760273501445963689E+02    0.393885469320301884E+00   -0.425394092829154005E+02
    0.382292480262060363E+00    0.764627355489342264E+01   -0.353929718462909992E+00    0.755011175577885325E+02    0.298662906208359502E+00   -0.425304006251512803E+02
    0.468074069023532435E+00    0.101226966230976423E+02    0.320798960220427531E-01    0.749267252957722860E+02    0.186750398561686182E+00   -0.425186414403494197E+02
    0.325887198193559768E+00    0.749005172768361227E+01   -0.507158868823748499E+00    0.752532510557350207E+02    0.263629426844958326E+00   -0.425130158227676205E+02
    0.443486737456282254E+00    0.787008189575890071E+01   -0.166029922026726062E+00    0.753734316426482138E+02    0.334708087514738128E+00   -0.425121445958909163E+02
    0.452133560477617102E+00    0.985967901524328028E+01   -0.141606346503759806E+00    0.754183996609112626E+02    0.245926231677611601E+00   -0.424805858597043198E+02
    0.484705359233302269E+00    0.905418422728027927E+01    0.276603624664506498E-01    0.752959949893574958E+02    0.138698720917640766E+00   -0.424590839745722377E+02
    0.456154794682831544E+00    0.101919404689534119E+02   -0.418567540442796204E+00    0.754505467478197005E+02    0.664438603516155024E+00   -0.424571361120103674E+02
    0.460093784065343570E+00    0.993460446212170289E+01   -0.434549411883288883E+00    0.755897902132389987E+02    0.564939442660512658E+00   -0.424432337707489324E+02
    0.474636550307793947E+00    0.913059791821287270E+01   -0.321197614127022746E+00    0.749982014517296420E+02    0.591426172294033159E+00   -0.424113599713509686E+02
    0.446573834117204804E+00    0.101787478818860322E+02   -0.579259958189508151E+00    0.751645431102897419E+02    0.688457224326415540E+00   -0.423997700341844705E+02
    0.467061076104789474E+00    0.918678010148615876E+01   -0.100377534210894570E+00    0.748513782809896924E+02    0.436329577824050463E+00   -0.423994745466645213E+02
    0.457482673670701667E+00    0.100827200040422476E+02   -0.193331579181539315E+00    0.747564088773623752E+02    0.359211670444586573E+00   -0.423685052217258118E+02
    0.456694789513430344E+00    0.101677375743697276E+02   -0.245368220125783409E+00    0.756609189898454844E+02    0.447234851306888948E+00   -0.423673328432558378E+02
    0.462284150110437608E+00    0.966398803528275963E+01   -0.346418047988741762E+00    0.752461670143385817E+02    0.457476725633586268E+00   -0.423440631443162161E+02
    0.473657183818314398E+00    0.959410338228605930E+01   -0.213790600056872560E+00    0.758859094356829331E+02    0.408989569152830634E+00   -0.423381311286511988E+02
    0.471622179159091104E+00    0.955687600084852562E+01   -0.275736367097023205E+00    0.751668177983824535E+02    0.592281321549071094E+00   -0.423367545423615894E+02
    0.490704703517112539E+00    0.859616480936061222E+01    0.135159516063918517E-01    0.753240981892405159E+02    0.128730519375506947E+00   -0.423361874211219344E+02
    0.353318014727236562E+00    0.756739766801261649E+01   -0.376569058462249195E+00    0.755392297333153522E+02    0.168662891446869662E+00   -0.423314462272756629E+02
    0.473024814101998259E+00    0.907626490556560483E+01   -0.318998070109833165E+00    0.756917411318379578E+02    0.568723873755128007E+00   -0.423239216268845979E+02
    0.473332734420254642E+00    0.928191550691875378E+01   -0.123518980119747823E-01    0.748487030668811570E+02    0.277597167143759149E+00   -0.423179844195192203E+02
    0.449934847257900894E+00    0.101699246401769408E+02   -0.238439842306550354E+00    0.751151893728893469E+02    0.479706827454630336E+00   -0.423062357941929434E+02
    0.469214216997691724E+00    0.944340395711811098E+01   -0.813680970334296205E-01    0.758550640189021266E+02    0.346186849747531444E+00   -0.422973863387263691E+02
    0.470414165444138388E+00    0.102527640907021187E+02   -0.138319891275852314E+00    0.748524692100563840E+02    0.316709087681971702E+00   -0.422971908570462816E+02
    0.470947308508054108E+00    0.901527284393199402E+01   -0.959340601945486426E-01    0.757756407367164826E+02    0.342248163953859541E+00   -0.422901034675986409E+02
    0.472739724373583969E+00    0.969017909174261405E+01   -0.407538484531650536E+00    0.756064930063075735E+02    0.665854444870058071E+00   -0.422761517746105397E+02
    0.209201955868633660E+00    0.711205401621621114E+01   -0.613652260572065344E+00    0.752898365750241823E+02    0.885843657817543678E-01   -0.422703390194378130E+02
    0.481880793292726761E+00    0.945262508248847588E+01   -0.195088875059720390E+00    0.753839899538651679E+02    0.503176161592964077E+00   -0.422647942287160561E+02
    0.456261457694428996E+00    0.989425380800068766E+01   -0.934284893209089695E-01    0.755176093516113127E+02    0.251252029486144279E+00   -0.422619177429231030E+02
    0.484832873688835819E+00    0.867765991817086579E+01   -0.155071585923258759E-01    0.755180815327815083E+02    0.326500998242500451E+00   -0.422427930076900111E+02
    0.487250671993971096E+00    0.998467660314086558E+01    0.956281665105738199E-01    0.749671613197922824E+02    0.633343327928680838E-01   -0.422403176979803163E+02
    0.484234603670049057E+00    0.973363984782094604E+01   -0.758927978252104118E-01    0.755942415103726688E+02    0.482997083478677480E+00   -0.422342114359794039E+02
    0.497790915543252610E+00    0.841521100904287245E+01    0.303750517549250532E-01    0.752806459620541091E+02    0.203600968586852532E+00   -0.422171891153331060E+02
    0.469145332882357213E+00    0.916112890500964028E+01   -0.182590780628649085E+00    0.754568569067106836E+02    0.384778326956875638E+00   -0.422069341894308323E+02
    0.471586870230796429E+00    0.101434014912130870E+02   -0.166694602557151850E+00    0.759263434130352977E+02    0.405343093733983584E+00   -0.422052029310940355E+02
    0.470133022681464452E+00    0.917586375848979863E+01   -0.122940315896586050E+00    0.748690605626420478E+02    0.444059136144341893E+00   -0.422015195161230707E+02
    0.449470415142668223E+00    0.792785556668634150E+01   -0.108866192022134101E+00    0.750592126287297674E+02    0.222328833146032884E+00   -0.421986777115072869E+02
    0.466286211196755562E+00    0.936334939960674006E+01   -0.151499787850951861E+00    0.750060044773264281E+02    0.458292027748310127E+00   -0.421908790492260906E+02
    0.464237547178454169E+00    0.799952064183977640E+01   -0.564123380185765910E-02    0.755779882830201188E+02    0.186266933734805379E+00   -0.421865008860094548E+02
    0.468355570222837914E+00    0.968618859068116578E+01   -0.278630714260378998E+00    0.757205593917493900E+02    0.435364136611432195E+00   -0.421820962966639001E+02
    0.417673183852399432E+00    0.778955275410942605E+01   -0.297908755055968477E+00    0.751322423068061056E+02    0.344755652623008946E+00   -0.421801101700887955E+02
    0.458016429743843878E+00    0.101188036410110307E+02   -0.321471300264386528E+00    0.755966889939423510E+02    0.536206417769616528E+00   -0.421706069525405809E+02
    0.470386379528913212E+00    0.997469221612399792E+01   -0.276137251886687807E-01    0.747870215990193685E+02    0.383423410862715364E+00   -0.421631468527485040E+02
    0.478789355898199542E+00    0.955469265247847765E+01   -0.752584251221191103E-01    0.758157971715195913E+02    0.422512959478360095E+00   -0.421476531740436684E+02
    0.474584096624485141E+00    0.988399457867304498E+01    0.611403166672408460E-01    0.754944327092190690E+02    0.205834948356415220E+00   -0.421413923568868967E+02
    0.465609325048992717E+00    0.100745524598430887E+02    0.187940295973163529E-01    0.757032883809007728E+02    0.458414757565263342E-01   -0.421337936933833248E+02
    0.473755711110278421E+00    0.964750756372209217E+01   -0.139977609659367008E+00    0.754068962805399821E+02    0.411723631877538632E+00   -0.421267601296045555E+02
    0.482291623848152440E+00    0.946886065002281896E+01   -0.246794862067272192E-01    0.755739416506651054E+02    0.399727396647228783E+00   -0.421157208521307140E+02
    0.475342663840648882E+00    0.101127758669589021E+02    0.897800837820827979E-02    0.751486415976843745E+02    0.181170774336737284E+00   -0.420916569751352085E+02
    0.467794545571205034E+00    0.906097970851451606E+01   -0.133081209002674061E+00    0.758181149122105609E+02    0.377444940997227141E+00   -0.420717384544380337E+02
    0.461769495035051825E+00    0.960160515462285424E+01   -0.311620225394876993E+00    0.748950000073799913E+02    0.522424397058642742E+00   -0.420661255570662291E+02
    0.464471454555157315E+00    0.996841504849304627E+01    0.187348635717627943E-01    0.747506799820592676E+02    0.130061513760532516E+00   -0.420435098278358907E+02
    0.476250492472585940E+00    0.906333648651212265E+01   -0.242538778422822343E+00    0.756230100852562686E+02    0.526185015869383932E+00   -0.420336961090361427E+02
    0.476370714717370525E+00    0.969178468657981540E+01   -0.129137680023249324E+00    0.754051916569238330E+02    0.517646508229209990E+00   -0.420308996039879474E+02
    0.492338953785737388E+00    0.838044970790211075E+01    0.110482286858060164E-01    0.752613837879349035E+02    0.212153829791196930E+00   -0.420220478952185061E+02
    0.463640994064570933E+00    0.995301170708922811E+01   -0.229805073834031148E+00    0.756755578245322909E+02    0.565156617054789923E+00   -0.420153658951918345E+02
    0.471900178239032075E+00    0.963141491508998016E+01   -0.160284936104663878E+00    0.756858842797490610E+02    0.301562103529752323E+00   -0.420075771694120093E+02
    0.471531017917745376E+00    0.870572445623618130E+01   -0.251036726639165764E+00    0.754126211147214747E+02    0.522578695384429470E+00   -0.419865943247672817E+02
    0.466205331737578721E+00    0.999948134669088162E+01    0.638102803375382166E-01    0.748742001394617631E+02    0.268742001333711587E-01   -0.419809867852381302E+02
    0.464927894630641048E+00    0.951748955441277289E+01   -0.465553073609244361E+00    0.754528366892023996E+02    0.620315882066386881E+00   -0.419778221586085110E+02
    0.454596764253879848E+00    0.948683278902988114E+01   -0.182697906221093387E+00    0.751223601452187211E+02    0.351371379144986118E+00   -0.419695164296799419E+02
    0.474669282855225749E+00    0.873300735663456607E+01   -0.238211148926347427E+00    0.754080543127615783E+02    0.455235685348821251E+00   -0.419669153917615105E+02
