    0.334684634146076687E+00    0.315658537504629466E+00    0.139293165010439701E+00    0.986797548922564260E+01   -0.313728066519908921E+00    0.751795313269056606E+02    0.128300524154127793E+00   -0.417041144362343843E+02
    0.330876277084840353E+00    0.165483785879833645E+00    0.270654101633949762E+00    0.101697325762093733E+02   -0.261612797601627811E+00    0.748239993749084107E+02    0.125197132182227333E+00   -0.416429844028634193E+02
    0.332039393669572469E+00    0.294737416175425593E+00    0.150876294766838726E+00    0.101399922155240887E+02   -0.294534914535132142E+00    0.761074872786715417E+02    0.131127514329013567E+00   -0.415587013966053718E+02
    0.304489328804751325E+00    0.293444323429167098E+00    0.177087799124562628E+00    0.101550015381023293E+02   -0.834066400267883257E+00    0.757344833386112271E+02    0.494062197597426089E+00   -0.415345139946125812E+02
    0.335057102887933611E+00    0.291254004247035791E+00    0.185220589811469827E+00    0.958896048703265436E+01   -0.559297750531359661E+00    0.749565691347196719E+02    0.465422308644114768E+00   -0.415276897350464793E+02
    0.402240570365367089E+00    0.187639989211423497E+00    0.126374872922232012E+00    0.987874939906426874E+01   -0.536382980522565944E+00    0.752305599319019791E+02    0.384641647014604238E+00   -0.415191036473874888E+02
    0.405817416017996868E+00    0.153602377413904229E+00    0.199462624811466926E+00    0.951652880580726190E+01   -0.629524943958202243E+00    0.756689113245840730E+02    0.514641380858293807E+00   -0.414937298266870869E+02
    0.334025007233368143E+00    0.238200879392830078E+00    0.231607692965833778E+00    0.914312423973901645E+01   -0.481998097987130336E+00    0.747898220565144101E+02    0.225399685083114698E+00   -0.414886436324100885E+02
    0.314509027478939773E+00    0.184290504255273685E+00    0.299428163662076530E+00    0.984821288311509235E+01   -0.257799564489380906E+00    0.756001986682363452E+02    0.149212851898124083E+00   -0.414859713190779189E+02
    0.348359455385488181E+00    0.213504546876373519E+00    0.251912805155389607E+00    0.905853478923942568E+01   -0.353133697386277756E+00    0.752364255534574511E+02    0.107674304680145008E+00   -0.414651777680223717E+02
    0.320907237600296491E+00    0.231714199795255038E+00    0.265488594547340029E+00    0.948034015522046758E+01   -0.820231947440540399E+00    0.754198309512287608E+02    0.561570670700996977E+00   -0.414588797307407049E+02
    0.324385688819566032E+00    0.312456043791741966E+00    0.107068277012569685E+00    0.101971807070590366E+02   -0.776277444545626860E+00    0.757093900169126499E+02    0.480859060704121877E+00   -0.414286558041064836E+02
    0.354776289049359095E+00    0.112394095766120819E+00    0.298849827344254915E+00    0.947986325787619677E+01   -0.523737354857396031E+00    0.748409425458108331E+02    0.359639981566349631E+00   -0.413870625199653119E+02
    0.375078477764302198E+00    0.107897607753414615E+00    0.276404896787686705E+00    0.101007273918857017E+02   -0.430374313333989900E+00    0.757334297744996832E+02    0.410707855895084517E+00   -0.412579140943335005E+02
    0.405750706037956488E+00    0.170823956135039118E+00    0.144949943897139499E+00    0.101853201444528523E+02   -0.107989796465456145E+00    0.750609697987835460E+02    0.173077475778069756E+00   -0.412508619287979883E+02
    0.321191424818916826E+00    0.268049818173259291E+00    0.242610400708072049E+00    0.878440504066280425E+01   -0.532320339222156491E+00    0.751694140393930326E+02    0.445830966655436145E+00   -0.411875360502727830E+02
    0.392849255655162599E+00    0.162086832986181872E+00    0.152057916491533190E+00    0.987074176834829764E+01   -0.675540782862413813E-01    0.747117618928391636E+02    0.316793024378197938E-01   -0.411822425150798779E+02
    0.313072189454505878E+00    0.257775102515795662E+00    0.232958325844423497E+00    0.944422380968721242E+01   -0.775009457175700689E+00    0.751131872942365675E+02    0.467969358094842303E+00   -0.411630441899409902E+02
    0.381679536581706891E+00    0.250651676517289423E+00    0.110031549508520982E+00    0.991920741567419917E+01   -0.551666676711729309E+00    0.750372125948047284E+02    0.310647018470077085E+00   -0.411354018887107173E+02
    0.442591697114247784E+00    0.160112225693050197E+00    0.102921734074867002E+00    0.934515633427147563E+01   -0.423602856029159369E-01    0.756532476306963986E+02    0.186915742584042088E+00   -0.411169815779631378E+02
    0.280287098214680619E+00    0.274730375275720362E+00    0.236003571158386993E+00    0.979096573835646566E+01   -0.457421334620855102E+00    0.751960801830964556E+02    0.107198255047315394E+00   -0.410972586504676514E+02
    0.420695777936641868E+00    0.116784548171629143E+00    0.156867804282820100E+00    0.946477292183878305E+01   -0.580227262548966394E+00    0.755173131542459686E+02    0.477198616966263423E+00   -0.410859824884359170E+02
    0.302069321841231753E+00    0.296879725097360603E+00    0.278396044154483879E+00    0.885484420895929780E+01   -0.259727253568306171E+00    0.755497758776792239E+02    0.143216246018051219E+00   -0.410677098686895476E+02
    0.357957974954374314E+00    0.237921491900350501E+00    0.194928241843812300E+00    0.881836054543675196E+01   -0.388686152994191847E+00    0.752255182902236328E+02    0.101673625836564668E+00   -0.410040631689208297E+02
    0.336152464754406910E+00    0.238432879312242330E+00    0.197290815731921698E+00    0.991337120051024456E+01   -0.585096342438531813E+00    0.752804981292301250E+02    0.414342293323405220E+00   -0.410033106451404024E+02
    0.380954461272248024E+00    0.175960896065855271E+00    0.267975185325715126E+00    0.889444728704819632E+01   -0.325727832564398856E+00    0.754510473057587205E+02    0.285760421536491838E+00   -0.409513791960809073E+02
    0.363222506237188159E+00    0.197321408727262781E+00    0.219864287535237207E+00    0.976951987245792353E+01   -0.393416984646771439E+00    0.749805047659926345E+02    0.320546750610963049E+00   -0.409339441356626992E+02
    0.426832174104372408E+00    0.105784682726868876E+00    0.156938585451726342E+00    0.998533171473645353E+01   -0.347655070909146158E+00    0.754448052769166537E+02    0.428086572483573791E+00   -0.409173447926720897E+02
    0.331141451306984580E+00    0.269150346876189939E+00    0.251220585761129656E+00    0.879779360926613485E+01   -0.438160550346493594E+00    0.756973541608569747E+02    0.229952758048147049E+00   -0.409094801978533837E+02
    0.335717806910844629E+00    0.266888369275790682E+00    0.187311796551022425E+00    0.100911971901065201E+02   -0.241871990600726949E+00    0.759882209306973522E+02    0.641866544107649525E-02   -0.408519073592225439E+02
    0.343310102102946657E+00    0.292427378782938507E+00    0.145721702587164881E+00    0.969263873407802024E+01   -0.413355638044162532E+00    0.759059107046730901E+02    0.146865060981601819E+00   -0.408018529064835462E+02
    0.396136273687963947E+00    0.111668925170259378E+00    0.228824717005095490E+00    0.956237354259683059E+01   -0.588043764762705923E+00    0.750697419775641777E+02    0.461321614920811862E+00   -0.408014267958497001E+02
    0.290901334249696886E+00    0.254586170267616096E+00    0.223118713175736838E+00    0.805208769600961638E+01   -0.519379648658659487E+00    0.750018789719029826E+02    0.301011621017144793E+00   -0.407967825313427426E+02
    0.307889947673919251E+00    0.287685332794986759E+00    0.213982704005335200E+00    0.819208733618906493E+01   -0.404959092788015784E+00    0.758501208444639445E+02    0.195325591313915026E+00   -0.407816785800068118E+02
    0.375523155789515839E+00    0.236406129949833954E+00    0.180481635146672176E+00    0.962312701486145627E+01   -0.333563970966935575E+00    0.756908508228045349E+02    0.151222907679699842E+00   -0.407548547441484601E+02
    0.412540746325349095E+00    0.233114379146875605E+00    0.126587643616210915E+00    0.857674552299113913E+01   -0.473788976644712978E+00    0.753237427254010043E+02    0.444288935900870041E+00   -0.407448932751012407E+02
    0.322315065411167889E+00    0.212562760019781638E+00    0.268527791870780630E+00    0.999256261156700809E+01   -0.479963349535694750E+00    0.756537470288819236E+02    0.250246252399487390E+00   -0.407410464466837183E+02
    0.345912037258631233E+00    0.206649038429667198E+00    0.270347772612921478E+00    0.959393210263710472E+01   -0.186332083468332854E+00    0.756648708543584689E+02    0.486523553841151750E-02   -0.407288935102011109E+02
    0.436566756550571644E+00    0.146398817856329772E+00    0.114083205885584266E+00    0.928166967621904959E+01   -0.337600996820740740E+00    0.749046636137915982E+02    0.342663383015044176E+00   -0.407158527880658454E+02
    0.348481659093546614E+00    0.314264443563970597E+00    0.125531914449887955E+00    0.975209545434004355E+01   -0.271992883016920928E+00    0.759420714965675927E+02    0.572388301966215290E-01   -0.407000235944419657E+02
    0.364840326167310436E+00    0.251084159322692457E+00    0.175961288476632061E+00    0.907301319464963640E+01   -0.267261269807771207E+00    0.757299257783805047E+02    0.833415730243081479E-02   -0.406784811358685729E+02
    0.299278415323179614E+00    0.266295996186575123E+00    0.289842875676267264E+00    0.915246521115321521E+01   -0.432102368277377025E+00    0.751059489553595938E+02    0.330037350242904315E+00   -0.406594150933054976E+02
    0.376677107413307843E+00    0.191079808695263420E+00    0.179840515692309411E+00    0.101691877647574476E+02   -0.475848517973716412E+00    0.750685653005328390E+02    0.423534703877780194E+00   -0.406565367595950704E+02
    0.385888182316795225E+00    0.238872124170196265E+00    0.145107342433194841E+00    0.894316678512431906E+01   -0.533945311669347333E+00    0.751215354235774413E+02    0.340401853896239948E+00   -0.406550045623234837E+02
    0.412059703603699312E+00    0.136319685236787780E+00    0.140855806981981496E+00    0.944329877423210462E+01   -0.149120081213410582E+00    0.749365253440659274E+02    0.225363037443330805E+00   -0.406345151233039772E+02
    0.336499519755032173E+00    0.256000021810033729E+00    0.232816300783932284E+00    0.902340335643426705E+01   -0.659213197947237983E+00    0.750984167516033381E+02    0.491310305317756879E+00   -0.406262274866188591E+02
    0.272542864110449146E+00    0.272093578116580914E+00    0.259073597024756352E+00    0.976978237285699791E+01   -0.536442054678439195E+00    0.751388918967128774E+02    0.347604564660632553E+00   -0.406181255220312636E+02
    0.274620052104039836E+00    0.260570866467217610E+00    0.273890206232458688E+00    0.822432615051080340E+01   -0.450115565009085117E+00    0.750227685060002756E+02    0.163363549555714443E+00   -0.405935812424958158E+02
    0.333513087700416211E+00    0.101702261197100394E+00    0.322721336125580571E+00    0.102343294733178798E+02   -0.670847020663403182E+00    0.751652379823839851E+02    0.530919718749794822E+00   -0.405804059260139596E+02
    0.373529938295565134E+00    0.252185986027204823E+00    0.136651552465016618E+00    0.916863203068804999E+01   -0.628063426976869454E+00    0.751178743714116735E+02    0.428988539184735451E+00   -0.405670268299442398E+02
    0.358933846248494004E+00    0.289055484052262279E+00    0.144783802609049994E+00    0.940942663164726589E+01   -0.547731042738289986E+00    0.756074525259070640E+02    0.444664165641896258E+00   -0.405338205943112584E+02
    0.371266216209632072E+00    0.208362062869021675E+00    0.213202228687881856E+00    0.821059037294302918E+01   -0.457128843772726334E+00    0.750522028579766811E+02    0.325533677304670810E+00   -0.404977404174605269E+02
    0.320710374391083353E+00    0.121268072801722707E+00    0.313370121773465848E+00    0.100279739789314011E+02   -0.486001413441511154E+00    0.748818616966328392E+02    0.350760546497061065E+00   -0.403991842524389213E+02
    0.399406910283733985E+00    0.190527514387586305E+00    0.190329534854972116E+00    0.875868436100094350E+01   -0.198019201553072399E+00    0.748650072017311885E+02    0.325651643260181228E-01   -0.403910310618610850E+02
    0.336524364015379052E+00    0.292231318752531666E+00    0.166462639410495994E+00    0.975654820434393244E+01   -0.482788852859120876E+00    0.759861852258663220E+02    0.281873394168743630E+00   -0.403897637286045139E+02
    0.380984798254654033E+00    0.227780071271115658E+00    0.158666079819527406E+00    0.992993962259393825E+01   -0.265878318077348741E+00    0.747917976717801309E+02    0.186550594565135897E+00   -0.403883789197715330E+02
    0.404307651122226275E+00    0.186139131478702619E+00    0.135865603182626554E+00    0.971870854982719479E+01   -0.555267369785429565E+00    0.754854336549445719E+02    0.373973623245182740E+00   -0.403824907568994718E+02
    0.313436488955855130E+00    0.150919262472510474E+00    0.305867258570011458E+00    0.100454760307181576E+02   -0.477418083846293584E+00    0.759174094169215721E+02    0.201686561592333169E+00   -0.403772659949350796E+02
    0.332327211525156929E+00    0.222448234673676803E+00    0.252485777392425670E+00    0.977304619252482887E+01   -0.374965050825799118E+00    0.760346002134529186E+02    0.161838226223923187E+00   -0.403761149335976768E+02
    0.340786407027916016E+00    0.242740823923191240E+00    0.206374771025929493E+00    0.969249469108969386E+01   -0.551612932918858601E+00    0.753148971740181423E+02    0.241930941376910763E+00   -0.403745735957749119E+02
    0.400388016208114206E+00    0.247583203545281516E+00    0.137169882861586129E+00    0.898981970285777976E+01   -0.462517373565341838E+00    0.756066458066667195E+02    0.407612077535630724E+00   -0.403704262757169516E+02
    0.393146490642723057E+00    0.101042278098935609E+00    0.253898586459748776E+00    0.938180898191837187E+01   -0.369352045942974883E+00    0.757527154793729665E+02    0.201568134972085589E+00   -0.403558825544421822E+02
    0.303523745046713256E+00    0.192331156228123606E+00    0.285816330058525969E+00    0.988979369421151944E+01   -0.414408488008171982E+00    0.746810162253753589E+02    0.145193019166900666E+00   -0.403436144844750686E+02
    0.425380168358288180E+00    0.128232458389022641E+00    0.118008824244250674E+00    0.102290359536620468E+02   -0.388686286407493142E+00    0.749550035350804649E+02    0.301259868511814188E+00   -0.403208562152402976E+02
    0.419811926821921699E+00    0.154624454199645184E+00    0.177015951943091887E+00    0.937480577154695283E+01   -0.322388176140525839E+00    0.752610418155366006E+02    0.336852558456207263E+00   -0.403169585143189622E+02
    0.364483461533039732E+00    0.141162937870168648E+00    0.286628327195576627E+00    0.869141509459952388E+01   -0.573096298187078190E+00    0.751444233577560539E+02    0.405590796295855482E+00   -0.403076174559040652E+02
    0.377540147083564648E+00    0.224067423650922387E+00    0.169459138025711470E+00    0.886890334209881992E+01   -0.650245520187295867E+00    0.753894740207268512E+02    0.461466880064846929E+00   -0.402641636204990903E+02
    0.401102188189944753E+00    0.142905033335537807E+00    0.164339592018977965E+00    0.817088451828262663E+01   -0.240165994441353448E+00    0.753487082263759618E+02    0.554683542788971529E-01   -0.402522010460673272E+02
    0.355186868560633251E+00    0.306893723174435307E+00    0.122220003457256504E+00    0.945341088235942095E+01   -0.646656197081728390E+00    0.754943177599111408E+02    0.482961245755036961E+00   -0.402514496106097255E+02
    0.295458099589840928E+00    0.265193258913279994E+00    0.250679951776850152E+00    0.963200325015106174E+01   -0.647366875502566774E+00    0.748488690361947846E+02    0.445621443642500725E+00   -0.402421091044497814E+02
    0.295856534060807086E+00    0.278745635624889354E+00    0.279011000168015333E+00    0.861889649924030365E+01   -0.526192218668336320E+00    0.756625271652608120E+02    0.373518605713046847E+00   -0.402324297253829144E+02
    0.420818604445871047E+00    0.143975362286732245E+00    0.124869447572600101E+00    0.102102384514531259E+02   -0.227130206730103534E+00    0.755347332528568671E+02    0.112811156422654796E+00   -0.402307683809291206E+02
    0.334566495040988177E+00    0.136553798255093672E+00    0.321599431736367236E+00    0.929007598663259060E+01   -0.469124996365353653E+00    0.756538951609138337E+02    0.277979840284042656E+00   -0.402266945147562396E+02
    0.371864813056419163E+00    0.188944427974614693E+00    0.180218088755315087E+00    0.101369319848688555E+02   -0.775228431338119695E+00    0.754518264491124881E+02    0.551813880767544007E+00   -0.402153161464894211E+02
    0.342055896959703010E+00    0.298188392097317678E+00    0.203864061318611289E+00    0.857031232043557267E+01   -0.260450451270330952E+00    0.757309739821192807E+02    0.333505136479075870E-01   -0.401785060986734877E+02
    0.367730043869893164E+00    0.249785005890910627E+00    0.122810891432249575E+00    0.995699709918706688E+01   -0.471055661161788652E+00    0.748742323023681848E+02    0.287994636039724639E+00   -0.401584840018984863E+02
    0.402926375650662472E+00    0.142359860022679113E+00    0.213064068611925339E+00    0.889227747421558945E+01   -0.343166121917743983E+00    0.749236790811316524E+02    0.258689909747906288E+00   -0.401574490587598518E+02
    0.393759643615766597E+00    0.296833464785727030E+00    0.102949541779663034E+00    0.885877433641901924E+01   -0.250518962472827678E+00    0.758098286485980424E+02    0.163914174699590048E+00   -0.401567721105374105E+02
    0.415361960131426289E+00    0.113566407635863773E+00    0.128898163188936349E+00    0.102065825049353585E+02   -0.439723299306736148E+00    0.748715918911383369E+02    0.427916165920022018E+00   -0.401541691253357342E+02
    0.323183641634915420E+00    0.182311800238075472E+00    0.251546861871459748E+00    0.102241780960482451E+02   -0.299856730511256497E+00    0.750135529983593727E+02    0.631939389336730051E-01   -0.401369540337038018E+02
    0.387780485587462032E+00    0.183016911081672173E+00    0.201584704488946220E+00    0.911016160104490069E+01   -0.392695483333954876E+00    0.749822933456097331E+02    0.153514421575473820E+00   -0.401107884320796444E+02
    0.348941389557318349E+00    0.222262558667768673E+00    0.227647196762400250E+00    0.912986525824243245E+01   -0.604986823165161614E+00    0.750340079984847961E+02    0.349987982695565858E+00   -0.400952731578531569E+02
    0.363006484167614385E+00    0.217600207906064880E+00    0.163971161515472585E+00    0.984725289264990522E+01   -0.576061946569416783E+00    0.752955077853907682E+02    0.296349037470841792E+00   -0.400914031371074273E+02
    0.326999662421719406E+00    0.195199156943764107E+00    0.254197448246154201E+00    0.993594842442703907E+01   -0.579030345356798648E+00    0.756590416628777831E+02    0.346014933883985687E+00   -0.400703727890991033E+02
    0.419011932698477974E+00    0.152917383476087437E+00    0.107772304620701587E+00    0.819858689352958692E+01   -0.212133332073014991E+00    0.756351232630487829E+02    0.146672859231422065E+00   -0.400614394082763212E+02
    0.305002663119052275E+00    0.299335574607536681E+00    0.164872105493320931E+00    0.100316770625796021E+02   -0.563016679716455748E+00    0.752446918419423412E+02    0.225196335048036850E+00   -0.400479405520859899E+02
    0.364756301165996666E+00    0.999996665189666067E-01    0.284656864015599698E+00    0.980499992850664270E+01   -0.512283567422213704E+00    0.753736024311956925E+02    0.460263354710282735E+00   -0.400212163702527945E+02
    0.300562457640851877E+00    0.288334242372541016E+00    0.235378701747343932E+00    0.941714493196399616E+01   -0.711637585228237946E+00    0.756098415230828067E+02    0.418788681713534505E+00   -0.400081083200665972E+02
    0.280582441963992513E+00    0.258366622395359846E+00    0.267776891835221020E+00    0.102811750279396179E+02   -0.370273458137283296E+00    0.753416418393869094E+02    0.180688588114715887E+00   -0.400015906450916887E+02
    0.335793635048340589E+00    0.283080777896363545E+00    0.208321227247104140E+00    0.899318161898064261E+01   -0.430499363749412556E+00    0.758706042153778668E+02    0.236618932173114915E+00   -0.399985797444318649E+02
    0.318642153645876169E+00    0.248352581956025109E+00    0.249877309254758373E+00    0.824849304987036547E+01   -0.346450631383882435E+00    0.749015358365606119E+02    0.169411432491145819E+00   -0.399949105758751244E+02
    0.364344606372563606E+00    0.101780767563946231E+00    0.295881941164754581E+00    0.100040577717027084E+02   -0.376499316754245417E+00    0.754773923641943725E+02    0.363519639512257298E+00   -0.399864119117018717E+02
    0.377572910706450049E+00    0.285518136001845446E+00    0.122738030184275662E+00    0.905406552104332363E+01   -0.491553253364223064E+00    0.755473307384711745E+02    0.328779504666106781E+00   -0.399849288473424309E+02
    0.401441015234946852E+00    0.136477071106435061E+00    0.193168713846663231E+00    0.986924453440851401E+01   -0.392318348232580494E+00    0.756604889353057786E+02    0.234039678050202621E+00   -0.399841304018369499E+02
    0.356249442863773691E+00    0.232295493449120483E+00    0.238983044442931780E+00    0.945447902090770498E+01   -0.225787920484358029E+00    0.756019237624185365E+02    0.520700362944395770E-01   -0.399794816059727225E+02
    0.334992887792208982E+00    0.259939656807484043E+00    0.215080244703820589E+00    0.921351025065875362E+01   -0.700421649625678988E+00    0.753365761539592000E+02    0.412577666043811075E+00   -0.399655152312856288E+02
    0.323816810075516714E+00    0.210847092320358975E+00    0.272554128067497237E+00    0.970192058207348040E+01   -0.715484173500776421E+00    0.753113477325467500E+02    0.531465168048394943E+00   -0.399526613092877625E+02
    0.337712262521630113E+00    0.164313400326868475E+00    0.334998370732663253E+00    0.879383579382103520E+01   -0.342817273924855392E+00    0.755996383211709571E+02    0.267136771006628970E+00   -0.399240170818895308E+02
    0.415870921905227342E+00    0.123975329856668592E+00    0.230477561051134594E+00    0.861120809632342876E+01   -0.264287104076542878E+00    0.749775693877857066E+02    0.234673918970788820E+00   -0.399012290304481354E+02
    0.341063881633111299E+00    0.324362011703806852E+00    0.144854836152695510E+00    0.928587792379596166E+01   -0.290378211049428181E+00    0.759548582878954761E+02    0.100432393551464869E+00   -0.398968970337698892E+02
    0.406075161039184285E+00    0.226045688567840797E+00    0.138355713012287607E+00    0.862648569460026771E+01   -0.236687243140100811E+00    0.757755613908180408E+02    0.142224853028064813E+00   -0.398959326313790541E+02
    0.341505767208464539E+00    0.175006622455684435E+00    0.275859009524059562E+00    0.100928146795719389E+02   -0.453522596629376107E+00    0.758104887039542490E+02    0.237093445878797937E+00   -0.398906052728338665E+02
    0.298190012040930819E+00    0.287600142809824377E+00    0.187415935767163089E+00    0.100726829051977305E+02   -0.431691032550053144E+00    0.757268077216039899E+02    0.139548394973080969E+00   -0.398814238238510157E+02
    0.368722830156526904E+00    0.208625450808453655E+00    0.233523275287728704E+00    0.853151590333894738E+01   -0.530705597704355547E+00    0.751826653651615118E+02    0.422754349962663312E+00   -0.398762969166238861E+02
    0.326659864355771712E+00    0.310136209716809497E+00    0.175281231228387457E+00    0.872391265865402765E+01   -0.506077922153982840E+00    0.751743371612511453E+02    0.339762214411788999E+00   -0.398581814251262330E+02
    0.396460579789065848E+00    0.108398899668147641E+00    0.189305061008396475E+00    0.101286899402586208E+02   -0.167050799298657182E+00    0.747499482260817700E+02    0.236047987870740515E-01   -0.398466318506507733E+02
    0.393013844221219599E+00    0.105887817689235386E+00    0.256214893070856320E+00    0.933402041929343262E+01   -0.595209631374898684E+00    0.751023647160600376E+02    0.483939525266487813E+00   -0.398449714295731923E+02
    0.392225345343807041E+00    0.190375825213510042E+00    0.152953901808936171E+00    0.959635263769190772E+01   -0.581639209761031672E+00    0.750943147412297378E+02    0.425815810709448461E+00   -0.398430426778160296E+02
    0.392109924314141434E+00    0.240047980830423557E+00    0.139481239363203613E+00    0.916373388263298594E+01   -0.479829578942931878E+00    0.753211608108670987E+02    0.418121150705129452E+00   -0.398305633542894384E+02
    0.351387946725779943E+00    0.324556269150165388E+00    0.107687685166824448E+00    0.921038717203265556E+01   -0.641932107879186198E+00    0.753371495537429752E+02    0.476782347505324555E+00   -0.398268644389434456E+02
    0.404858527014580916E+00    0.156449421748437012E+00    0.188804613521079773E+00    0.100022040363159412E+02   -0.337445804978081298E+00    0.758820152266123102E+02    0.273188171435715832E+00   -0.398172851359057702E+02
    0.338489392571454883E+00    0.178387567688326948E+00    0.283636551156078276E+00    0.904212870443499561E+01   -0.627472054813590141E+00    0.751737713283515916E+02    0.423235928932968797E+00   -0.398168742894423815E+02
