(0.03933544095964188, 0.0006711740318453216, 0.0006206688049639544)
(89.14118910281856, 0.11220736122527342, 0.09822447560836167)
(2993.1742602853296, 0.001656711045143311, 0.0017048054733095341)
(11.023139692963554, 0.0003684267180403822, 0.0002854612042799687)
(0.03030167665652558, 0.0009844245283803753, 0.0009509252852142325)
(88.44271322570137, 0.12826014610422476, 0.12997377499276297)
(2990.7664204294506, 0.0017025962310981413, 0.0012025248825011658)
(4.868167053220742, 0.00013002471889489442, 0.0002105870597954862)
(0.026354954216807152, 0.0007229743883644044, 0.001038834105892162)
(87.94404288020723, 0.3682132967612546, 0.30963743757016005)
(2988.319733495942, 0.0011747398384613916, 0.0015006459339019784)
(3.0710382058437657, 0.00015123123780069747, 0.00012540983617093104)
(0.03729116464092674, 0.0013912577374517246, 0.0011716218942027373)
(89.2086718780466, 0.08798747667914597, 0.04150671148582319)
(3004.8631761561915, 0.0020459983393266157, 0.0018860034952012938)
(26.582532658213964, 0.001082557343377033, 0.0010556418062641626)
(0.45306707709908495, 0.003143030360712562, 0.004225757694724497)
(0.7378706061211089, 0.007394789606856356, 0.006900036708020085)
(0.6453843691495074, 0.0047502906892908925, 0.004785384197111164)
