2988.58252988,1.00044067755
2988.60296202,0.999996373248
2988.62339426,0.999931280451
2988.64382651,1.00000480115
2988.66425875,0.999614576583
2988.68469109,0.999387950053
2988.70512322,0.999714835307
2988.72555546,0.99964561273
2988.86858122,1.00054456805
2988.88901345,1.00004151174
2988.90944558,1.00010651451
2988.92987792,0.999439144007
2988.95031015,0.999673371109
2988.97074228,0.999202696522
2989.01160684,0.999733731936
2989.03203897,0.999729521279
2989.0524713,1.00020880373
2989.07290353,1.000432826
2989.09333566,1.00010097715
2989.13420022,1.00038934689
2989.15463254,1.00039831382
2989.17506467,1.00029428712
2989.1954969,1.00021306519
2989.21592922,0.999988709406
2989.23636135,0.999929301348
2989.25679357,0.999716744678
2989.27722589,0.999515601815
2989.29765812,0.999723987371
2989.31809024,1.00011715474
2989.33852256,0.99951485999
2989.35895478,0.999507818448
2989.37938691,0.999535413142
2989.39981923,0.999931481555
2989.42025135,1.00031139117
2989.44068356,1.00031910974
2989.50198022,1.00042106959
2989.52241254,1.0004308488
2989.54284465,1.00017147646
2989.56327687,0.999985317863
2989.58370918,1.0000289477
2989.6041413,0.999982989195
2989.62457351,0.999968552726
2989.64500583,0.999884821149
2989.66543804,0.999946629402
2989.68587025,0.999950802733
2989.70630247,0.999798245432
2989.74716689,1.00016756444
2989.7675991,1.00002308758
2989.78803131,0.999841107716
2989.80846362,0.999867250724
2989.82889573,0.999987591296
2989.84932794,1.0002517976
2989.86976024,1.00024943171
2989.89019235,1.00009342175
2989.91062456,1.00028767953
2989.93105686,0.999757648169
2989.95148897,0.999994192202
2989.97192118,0.999980493324
2989.99235348,1.00005960462
2990.01278558,1.00008650824
2990.03321779,0.99990211437
2990.05364999,0.999960664188
2990.07408219,0.999938431348
2990.0945144,0.999908962976
2990.1149466,0.999997094655
2990.1353788,1.00018827578
2990.155811,0.999752132194
2990.1762433,1.00014757605
2990.1966754,0.9998521652
2990.23753989,0.999959288486
2990.25797199,1.00012660996
2990.27840419,0.99982822042
2990.29883648,0.999903380886
2990.31926858,1.00012695708
2990.33970078,0.999834273009
2990.36013307,1.00017523823
2990.38056517,1.0000346242
2990.40099736,1.00018689423
2990.42142965,1.00001862112
2990.44186174,1.0001983815
2990.48272623,0.999647461049
2990.50315842,0.999968849084
2990.52359061,1.00016550658
2990.5440228,1.00005831303
2990.56445499,0.999888739892
2990.58488718,0.999958337298
2990.60531937,1.00015589267
