(0.040282579872268125, 0.0014450248774276822, 0.0012540866654355692)
(89.52358636363203, 0.24824821733689362, 0.13798923793362405)
(2993.173662161859, 0.0021785731269119424, 0.002482839130607317)
(11.0233258351129, 0.0007109790410133598, 0.0007168310632135189)
(0.029970740275770826, 0.0016977201195581132, 0.001845180609050024)
(88.53264799146092, 0.3566572093859435, 0.2052826814896065)
(2990.769125569783, 0.003314375525860669, 0.0035099111637464375)
(4.867873184317762, 0.0004062364677004382, 0.0003752026534957764)
(0.025615543108858174, 0.0015275788066218751, 0.001423468868989572)
(88.26002751194957, 0.8000364475032029, 0.4574355086752888)
(2988.3124569288593, 0.002847863683655305, 0.0033087732363128453)
(3.071504143934898, 0.0002367648272905143, 0.00021318406719883498)
(0.03728882895143917, 0.0009881527251512923, 0.001032958253321746)
(89.19327208688408, 0.02313380535882459, 0.08071675486088736)
(3004.860912646038, 0.005346321987872216, 0.00480047561450192)
(26.58824815151705, 0.004030136824543007, 0.0036287183216465735)
